AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
29.0,2.0,7.0,2.0,5.0,8.0,12.0,9.0,7.0,1.0,1.0,0.0,4.0,0.0,1,White,Home
32.0,1.0,7.0,1.0,0.0,4.0,7.0,8.1,7.0,2.0,2.0,5.0,8.0,0.0,0,Royals,Away
34.0,4.0,8.0,4.0,2.0,7.0,14.0,9.0,10.0,5.0,4.0,5.0,11.0,1.0,0,Yankees,Home
35.0,5.0,10.0,5.0,5.0,11.0,20.0,9.0,8.0,4.0,4.0,2.0,7.0,1.0,1,Padres,Away
34.0,11.0,11.0,11.0,3.0,8.0,4.0,9.0,8.0,6.0,6.0,2.0,11.0,1.0,1,Reds,Home
33.0,6.0,8.0,6.0,2.0,11.0,9.0,8.0,11.0,11.0,11.0,3.0,8.0,4.0,0,Pirates,Away
32.0,0.0,6.0,0.0,2.0,13.0,16.0,9.0,8.0,3.0,3.0,2.0,9.0,1.0,0,Orioles,Home
35.0,3.0,8.0,3.0,2.0,9.0,14.0,9.0,6.0,0.0,0.0,2.0,13.0,0.0,1,Tigers,Away
31.0,4.0,8.0,4.0,0.0,13.0,6.0,9.0,4.0,3.0,3.0,2.0,11.0,2.0,1,Phillies,Home
31.0,3.0,4.0,3.0,2.0,11.0,4.0,8.0,8.0,4.0,4.0,0.0,13.0,1.0,0,Cardinals,Away
37.0,5.0,10.0,3.0,2.0,7.0,20.0,9.0,8.0,7.0,7.0,8.0,7.0,2.0,0,Red,Home
34.0,7.0,8.0,7.0,8.0,7.0,23.0,9.0,10.0,5.0,3.0,2.0,7.0,0.0,1,Indians,Away
28.0,3.0,6.0,3.0,6.0,8.0,18.0,9.0,6.0,1.0,1.0,2.0,5.0,0.0,1,Rays,Home
32.0,1.0,6.0,1.0,2.0,5.0,12.0,8.0,6.0,3.0,3.0,6.0,8.0,2.0,0,Blue,Away
37.0,11.0,14.0,11.0,4.0,6.0,18.0,9.0,6.0,3.0,3.0,2.0,5.0,1.0,1,Marlins,Home
32.0,3.0,6.0,3.0,2.0,5.0,9.0,8.0,14.0,11.0,11.0,4.0,6.0,3.0,0,Giants,Away
34.0,4.0,8.0,4.0,3.0,16.0,12.0,9.0,11.0,5.0,5.0,6.0,8.0,1.0,0,Braves,Home
35.0,5.0,11.0,5.0,6.0,8.0,22.0,9.0,8.0,4.0,4.0,3.0,16.0,1.0,1,Nationals,Away
34.0,9.0,11.0,9.0,4.0,5.0,12.0,9.0,9.0,6.0,6.0,6.0,11.0,5.0,1,Astros,Home
36.0,6.0,9.0,6.0,6.0,11.0,17.0,8.0,11.0,9.0,9.0,4.0,5.0,2.0,0,Cubs,Away
34.0,5.0,10.0,5.0,2.0,5.0,17.0,9.0,8.0,3.0,3.0,0.0,11.0,2.0,1,Twins,Home
34.0,3.0,8.0,3.0,0.0,11.0,12.0,8.0,10.0,5.0,4.0,2.0,5.0,1.0,0,Brewers,Away
33.0,4.0,12.0,4.0,1.0,4.0,17.0,9.0,3.0,3.0,3.0,1.0,12.0,1.0,1,White,Home
29.0,3.0,3.0,3.0,1.0,12.0,2.0,8.0,12.0,4.0,4.0,1.0,4.0,0.0,0,Royals,Away
29.0,6.0,8.0,5.0,4.0,5.0,9.0,9.0,9.0,2.0,2.0,2.0,4.0,1.0,1,Rockies,Home
35.0,2.0,9.0,2.0,2.0,4.0,20.0,8.0,8.0,6.0,6.0,4.0,5.0,1.0,0,D-backs,Away
33.0,4.0,7.0,4.0,5.0,10.0,13.0,9.0,7.0,6.0,6.0,6.0,10.0,0.0,0,Athletics,Home
34.0,6.0,7.0,6.0,6.0,10.0,13.0,9.0,7.0,4.0,4.0,5.0,10.0,3.0,1,Angels,Away
34.0,3.0,8.0,3.0,5.0,9.0,19.0,9.0,10.0,7.0,6.0,6.0,9.0,2.0,0,Dodgers,Home
36.0,7.0,10.0,7.0,6.0,9.0,27.0,9.0,8.0,3.0,3.0,5.0,9.0,1.0,1,Mets,Away
38.0,4.0,12.0,4.0,2.0,9.0,20.0,9.0,11.0,11.0,9.0,4.0,11.0,2.0,0,Mariners,Home
38.0,11.0,11.0,9.0,4.0,11.0,17.0,9.0,12.0,4.0,4.0,2.0,9.0,0.0,1,Rangers,Away
