AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
30.0,4.0,7.0,4.0,1.0,9.0,14.0,9.0,5.0,0.0,0.0,2.0,10.0,0.0,1,Red,Home
32.0,0.0,5.0,0.0,2.0,10.0,18.0,8.0,7.0,4.0,4.0,1.0,9.0,1.0,0,Orioles,Away
31.0,2.0,4.0,2.0,2.0,7.0,9.0,9.0,9.0,5.0,5.0,6.0,14.0,1.0,0,Yankees,Home
32.0,5.0,9.0,5.0,6.0,14.0,13.0,9.0,4.0,2.0,2.0,2.0,7.0,0.0,1,White,Away
35.0,4.0,8.0,4.0,4.0,11.0,20.0,9.0,9.0,8.0,5.0,6.0,10.0,1.0,0,Blue,Home
37.0,8.0,9.0,8.0,6.0,10.0,22.0,9.0,8.0,4.0,4.0,4.0,11.0,2.0,1,Rays,Away
45.0,1.0,5.0,1.0,5.0,18.0,14.0,14.0,12.0,3.0,3.0,5.0,13.0,2.0,0,Marlins,Home
53.0,3.0,12.0,3.0,5.0,13.0,23.0,14.0,5.0,1.0,1.0,5.0,18.0,1.0,1,Phillies,Away
36.0,3.0,11.0,3.0,3.0,8.0,22.0,9.0,8.0,4.0,4.0,3.0,8.0,0.0,0,Nationals,Home
33.0,4.0,8.0,4.0,3.0,8.0,13.0,9.0,11.0,3.0,3.0,3.0,8.0,0.0,1,Pirates,Away
35.0,6.0,14.0,6.0,2.0,4.0,15.0,9.0,8.0,4.0,4.0,4.0,13.0,1.0,1,Twins,Home
35.0,4.0,8.0,4.0,4.0,13.0,26.0,8.0,14.0,6.0,6.0,2.0,4.0,2.0,0,Tigers,Away
34.0,9.0,11.0,9.0,8.0,6.0,18.0,9.0,11.0,8.0,8.0,3.0,4.0,1.0,1,Royals,Home
36.0,8.0,11.0,7.0,3.0,4.0,8.0,8.0,11.0,9.0,9.0,8.0,6.0,3.0,0,Indians,Away
33.0,8.0,8.0,7.0,3.0,4.0,14.0,9.0,10.0,7.0,7.0,3.0,10.0,2.0,1,Rangers,Home
35.0,7.0,10.0,7.0,3.0,10.0,10.0,8.0,8.0,8.0,7.0,3.0,4.0,1.0,0,Athletics,Away
28.0,0.0,1.0,0.0,0.0,9.0,5.0,9.0,5.0,4.0,4.0,4.0,9.0,1.0,0,Giants,Home
30.0,4.0,5.0,4.0,4.0,9.0,6.0,9.0,1.0,0.0,0.0,0.0,9.0,0.0,1,Rockies,Away
35.0,8.0,13.0,7.0,1.0,8.0,17.0,9.0,7.0,4.0,4.0,1.0,9.0,2.0,1,D-backs,Home
32.0,4.0,7.0,4.0,1.0,9.0,5.0,8.0,13.0,8.0,8.0,1.0,8.0,3.0,0,Padres,Away
35.0,5.0,10.0,5.0,3.0,8.0,17.0,9.0,11.0,9.0,9.0,6.0,8.0,4.0,0,Reds,Home
37.0,9.0,11.0,9.0,6.0,8.0,13.0,9.0,10.0,5.0,4.0,3.0,8.0,2.0,1,Cardinals,Away
35.0,7.0,11.0,7.0,5.0,8.0,17.0,9.0,4.0,1.0,1.0,2.0,5.0,0.0,1,Dodgers,Home
29.0,1.0,4.0,1.0,2.0,5.0,9.0,8.0,11.0,7.0,7.0,5.0,8.0,2.0,0,Brewers,Away
30.0,2.0,4.0,2.0,0.0,15.0,2.0,9.0,7.0,3.0,3.0,3.0,7.0,1.0,0,Mariners,Home
32.0,3.0,7.0,3.0,3.0,7.0,15.0,9.0,4.0,2.0,2.0,0.0,15.0,1.0,1,Astros,Away
33.0,7.0,10.0,7.0,8.0,12.0,20.0,9.0,11.0,3.0,3.0,2.0,10.0,1.0,1,Braves,Home
38.0,3.0,11.0,3.0,2.0,10.0,18.0,8.0,10.0,7.0,7.0,8.0,12.0,3.0,0,Mets,Away
