AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
38.0,6.0,13.0,5.0,5.0,5.0,24.0,9.0,18.0,14.0,14.0,7.0,11.0,6.0,0,Nationals,Home
43.0,14.0,18.0,13.0,7.0,11.0,23.0,9.0,13.0,6.0,6.0,5.0,5.0,1.0,1,Cubs,Away
30.0,5.0,8.0,5.0,3.0,12.0,6.0,9.0,5.0,4.0,3.0,1.0,4.0,1.0,1,Phillies,Home
33.0,4.0,5.0,4.0,1.0,4.0,11.0,8.0,8.0,5.0,5.0,3.0,12.0,1.0,0,Rockies,Away
35.0,4.0,9.0,3.0,1.0,8.0,11.0,9.0,10.0,3.0,2.0,3.0,8.0,1.0,1,Yankees,Home
37.0,3.0,10.0,2.0,3.0,8.0,13.0,8.2,9.0,4.0,4.0,1.0,8.0,2.0,0,Rays,Away
36.0,1.0,9.0,1.0,2.0,12.0,19.0,9.0,6.0,3.0,2.0,3.0,6.0,1.0,0,Red,Home
32.0,3.0,6.0,3.0,3.0,6.0,10.0,9.0,9.0,1.0,1.0,2.0,12.0,0.0,1,Astros,Away
29.0,0.0,3.0,0.0,1.0,13.0,7.0,9.0,10.0,6.0,6.0,2.0,8.0,4.0,0,Reds,Home
36.0,6.0,10.0,6.0,2.0,8.0,14.0,9.0,3.0,0.0,0.0,1.0,13.0,0.0,1,Dodgers,Away
32.0,1.0,3.0,1.0,4.0,12.0,12.0,9.0,10.0,5.0,5.0,1.0,7.0,2.0,0,Indians,Home
35.0,5.0,10.0,5.0,1.0,7.0,8.0,9.0,3.0,1.0,0.0,4.0,12.0,0.0,1,Orioles,Away
31.0,2.0,4.0,2.0,0.0,11.0,8.0,9.0,9.0,7.0,7.0,3.0,4.0,2.0,0,Tigers,Home
35.0,7.0,9.0,6.0,3.0,4.0,13.0,9.0,4.0,2.0,2.0,0.0,11.0,0.0,1,Athletics,Away
34.0,8.0,10.0,8.0,0.0,7.0,11.0,9.0,12.0,6.0,6.0,5.0,6.0,3.0,1,Marlins,Home
36.0,6.0,12.0,6.0,5.0,6.0,15.0,8.0,10.0,8.0,7.0,0.0,7.0,1.0,0,Mets,Away
39.0,12.0,17.0,12.0,5.0,7.0,19.0,9.0,10.0,8.0,4.0,5.0,8.0,1.0,1,Braves,Home
37.0,8.0,10.0,8.0,5.0,8.0,13.0,8.0,17.0,12.0,12.0,5.0,7.0,4.0,0,Brewers,Away
33.0,7.0,11.0,7.0,1.0,13.0,7.0,9.0,9.0,3.0,2.0,1.0,6.0,1.0,1,Rangers,Home
36.0,3.0,9.0,3.0,1.0,6.0,15.0,8.0,11.0,7.0,7.0,1.0,13.0,2.0,0,Cardinals,Away
32.0,2.0,6.0,2.0,3.0,7.0,14.0,9.0,15.0,10.0,9.0,6.0,7.0,3.0,0,White,Home
40.0,10.0,15.0,9.0,6.0,7.0,16.0,9.0,6.0,2.0,2.0,3.0,7.0,0.0,1,Blue,Away
33.0,7.0,10.0,7.0,4.0,3.0,19.0,9.0,9.0,0.0,0.0,1.0,9.0,0.0,1,D-backs,Home
36.0,0.0,9.0,0.0,1.0,9.0,20.0,8.0,10.0,7.0,7.0,4.0,3.0,1.0,0,Giants,Away
31.0,5.0,10.0,4.0,5.0,7.0,16.0,9.0,6.0,2.0,2.0,6.0,10.0,0.0,1,Angels,Home
32.0,2.0,6.0,2.0,6.0,10.0,17.0,8.0,10.0,5.0,5.0,5.0,7.0,0.0,0,Royals,Away
34.0,3.0,7.0,3.0,2.0,15.0,12.0,9.0,9.0,5.0,5.0,3.0,7.0,1.0,0,Padres,Home
35.0,5.0,9.0,5.0,3.0,7.0,13.0,9.0,7.0,3.0,3.0,2.0,15.0,2.0,1,Pirates,Away
31.0,1.0,5.0,1.0,5.0,9.0,12.0,9.0,10.0,7.0,6.0,2.0,9.0,1.0,0,Mariners,Home
35.0,7.0,10.0,7.0,2.0,9.0,11.0,9.0,5.0,1.0,1.0,5.0,9.0,0.0,1,Twins,Away
