AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
29.0,1.0,4.0,1.0,3.0,4.0,11.0,9.0,10.0,8.0,8.0,7.0,9.0,2.0,0,Red,Home
34.0,8.0,10.0,8.0,7.0,9.0,20.0,9.0,4.0,1.0,1.0,3.0,4.0,0.0,1,Orioles,Away
42.0,6.0,12.0,6.0,8.0,16.0,21.0,11.0,12.0,7.0,6.0,6.0,11.0,1.0,0,Phillies,Home
44.0,7.0,12.0,6.0,6.0,11.0,24.0,11.0,12.0,6.0,6.0,8.0,16.0,1.0,1,Mets,Away
32.0,2.0,6.0,1.0,5.0,13.0,13.0,9.0,8.0,7.0,7.0,6.0,5.0,1.0,0,Marlins,Home
35.0,7.0,8.0,7.0,6.0,5.0,19.0,9.0,6.0,2.0,2.0,5.0,13.0,1.0,1,Cubs,Away
32.0,3.0,5.0,3.0,4.0,8.0,12.0,9.0,11.0,5.0,5.0,2.0,9.0,1.0,0,Twins,Home
35.0,5.0,11.0,5.0,2.0,9.0,10.0,9.0,5.0,3.0,3.0,4.0,8.0,1.0,1,Blue,Away
36.0,10.0,13.0,10.0,7.0,9.0,20.0,9.0,8.0,7.0,7.0,6.0,10.0,3.0,1,Brewers,Home
35.0,7.0,8.0,6.0,6.0,10.0,23.0,8.0,13.0,10.0,10.0,7.0,9.0,4.0,0,Cardinals,Away
38.0,12.0,14.0,11.0,7.0,6.0,27.0,9.0,8.0,7.0,7.0,8.0,1.0,2.0,1,Rangers,Home
33.0,7.0,8.0,7.0,8.0,1.0,16.0,8.0,14.0,12.0,11.0,7.0,6.0,3.0,0,Angels,Away
32.0,5.0,9.0,5.0,3.0,6.0,12.0,9.0,6.0,4.0,4.0,7.0,6.0,2.0,1,White,Home
29.0,4.0,6.0,4.0,7.0,6.0,17.0,8.0,9.0,5.0,5.0,3.0,6.0,1.0,0,Royals,Away
29.0,4.0,5.0,4.0,6.0,10.0,19.0,9.0,7.0,3.0,3.0,0.0,10.0,1.0,1,Dodgers,Home
32.0,3.0,7.0,3.0,0.0,10.0,8.0,8.0,5.0,4.0,4.0,6.0,10.0,1.0,0,Reds,Away
33.0,2.0,8.0,2.0,2.0,7.0,11.0,9.0,8.0,5.0,5.0,2.0,7.0,2.0,0,Padres,Home
33.0,5.0,8.0,5.0,2.0,7.0,12.0,9.0,8.0,2.0,2.0,2.0,7.0,2.0,1,Rockies,Away
34.0,4.0,8.0,4.0,4.0,12.0,15.0,9.0,7.0,6.0,5.0,7.0,10.0,1.0,0,Mariners,Home
33.0,6.0,7.0,4.0,7.0,10.0,14.0,9.0,8.0,4.0,4.0,4.0,12.0,2.0,1,Indians,Away
