AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
30.0,4.0,5.0,4.0,2.0,6.0,13.0,9.0,12.0,7.0,7.0,5.0,12.0,2.0,0,Red,Home
36.0,7.0,12.0,7.0,5.0,12.0,16.0,9.0,5.0,4.0,4.0,2.0,6.0,2.0,1,Tigers,Away
31.0,1.0,3.0,1.0,2.0,9.0,15.0,9.0,9.0,3.0,3.0,1.0,8.0,1.0,0,Indians,Home
35.0,3.0,9.0,3.0,1.0,8.0,12.0,9.0,3.0,1.0,0.0,2.0,9.0,0.0,1,Marlins,Away
30.0,7.0,9.0,7.0,9.0,11.0,21.0,9.0,10.0,6.0,6.0,1.0,14.0,0.0,1,Reds,Home
36.0,6.0,10.0,6.0,1.0,14.0,15.0,8.0,9.0,7.0,5.0,9.0,11.0,2.0,0,Braves,Away
34.0,9.0,11.0,8.0,5.0,7.0,18.0,9.0,6.0,1.0,1.0,1.0,6.0,0.0,1,Orioles,Home
31.0,1.0,6.0,1.0,1.0,6.0,16.0,8.0,11.0,9.0,9.0,5.0,7.0,4.0,0,White,Away
32.0,1.0,7.0,1.0,3.0,10.0,18.0,9.0,6.0,2.0,2.0,2.0,6.0,0.0,0,Pirates,Home
32.0,2.0,6.0,2.0,2.0,6.0,11.0,9.0,7.0,1.0,1.0,3.0,10.0,0.0,1,D-backs,Away
36.0,6.0,9.0,6.0,2.0,9.0,13.0,9.0,10.0,7.0,7.0,0.0,8.0,4.0,0,Blue,Home
37.0,7.0,10.0,7.0,0.0,8.0,6.0,9.0,9.0,6.0,6.0,2.0,9.0,2.0,1,Giants,Away
34.0,2.0,9.0,2.0,6.0,7.0,28.0,9.0,12.0,4.0,4.0,3.0,11.0,0.0,0,Red,Home
34.0,4.0,12.0,4.0,3.0,11.0,16.0,9.0,9.0,2.0,2.0,6.0,7.0,1.0,1,Tigers,Away
36.0,9.0,10.0,8.0,5.0,7.0,17.0,9.0,5.0,0.0,0.0,2.0,13.0,0.0,1,Mets,Home
30.0,0.0,5.0,0.0,2.0,13.0,9.0,8.0,10.0,9.0,8.0,5.0,7.0,2.0,0,Phillies,Away
29.0,5.0,7.0,5.0,6.0,8.0,14.0,9.0,6.0,2.0,2.0,2.0,10.0,1.0,1,Rays,Home
33.0,2.0,6.0,1.0,2.0,10.0,12.0,8.0,7.0,5.0,5.0,6.0,8.0,1.0,0,Royals,Away
33.0,4.0,11.0,4.0,3.0,5.0,11.0,9.0,5.0,3.0,3.0,4.0,12.0,3.0,1,Cardinals,Home
31.0,3.0,5.0,3.0,4.0,12.0,9.0,8.0,11.0,4.0,4.0,3.0,5.0,1.0,0,Brewers,Away
31.0,7.0,8.0,7.0,6.0,9.0,16.0,9.0,7.0,2.0,2.0,2.0,11.0,0.0,1,Cubs,Home
33.0,2.0,7.0,2.0,2.0,11.0,14.0,8.0,8.0,7.0,7.0,6.0,9.0,2.0,0,Dodgers,Away
34.0,10.0,12.0,10.0,5.0,6.0,23.0,9.0,6.0,4.0,4.0,1.0,9.0,1.0,1,Astros,Home
33.0,4.0,6.0,4.0,1.0,9.0,6.0,8.0,12.0,10.0,6.0,5.0,6.0,1.0,0,Twins,Away
34.0,3.0,6.0,2.0,1.0,11.0,9.0,9.0,10.0,6.0,6.0,3.0,11.0,0.0,0,Rockies,Home
36.0,6.0,10.0,6.0,3.0,11.0,16.0,9.0,6.0,3.0,2.0,1.0,11.0,1.0,1,Nationals,Away
34.0,5.0,8.0,5.0,3.0,6.0,16.0,9.0,14.0,7.0,7.0,5.0,10.0,3.0,0,Angels,Home
41.0,7.0,14.0,7.0,5.0,10.0,24.0,9.0,8.0,5.0,4.0,3.0,6.0,1.0,1,Yankees,Away
38.0,11.0,14.0,10.0,6.0,7.0,24.0,9.0,14.0,5.0,5.0,2.0,9.0,1.0,1,Athletics,Home
39.0,5.0,14.0,5.0,2.0,9.0,23.0,8.0,14.0,11.0,10.0,6.0,7.0,1.0,0,Rangers,Away
33.0,6.0,8.0,6.0,0.0,6.0,4.0,9.0,7.0,3.0,3.0,6.0,8.0,0.0,1,Padres,Home
31.0,3.0,7.0,3.0,6.0,8.0,15.0,8.0,8.0,6.0,4.0,0.0,6.0,3.0,0,Mariners,Away
