AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,1.0,4.0,1.0,2.0,13.0,9.0,9.0,11.0,8.0,6.0,5.0,7.0,3.0,0,Orioles,Home
37.0,8.0,11.0,8.0,5.0,7.0,17.0,9.0,4.0,1.0,1.0,2.0,13.0,1.0,1,Giants,Away
30.0,1.0,3.0,1.0,1.0,16.0,10.0,9.0,9.0,4.0,4.0,5.0,8.0,0.0,0,Reds,Home
34.0,4.0,9.0,4.0,5.0,8.0,18.0,9.0,3.0,1.0,1.0,1.0,16.0,0.0,1,Nationals,Away
34.0,7.0,9.0,6.0,3.0,15.0,15.0,9.0,12.0,9.0,9.0,2.0,6.0,1.0,0,Rays,Home
34.0,9.0,12.0,9.0,2.0,6.0,10.0,9.0,9.0,7.0,6.0,3.0,15.0,1.0,1,Twins,Away
32.0,7.0,7.0,6.0,2.0,13.0,11.0,9.0,9.0,4.0,1.0,4.0,8.0,3.0,1,Braves,Home
36.0,4.0,9.0,4.0,4.0,8.0,19.0,8.0,7.0,7.0,4.0,2.0,13.0,1.0,0,Tigers,Away
33.0,2.0,8.0,2.0,1.0,4.0,20.0,9.0,9.0,4.0,4.0,1.0,10.0,1.0,0,Pirates,Home
36.0,4.0,9.0,4.0,1.0,10.0,15.0,9.0,8.0,2.0,2.0,1.0,4.0,0.0,1,Brewers,Away
27.0,2.0,5.0,2.0,3.0,9.0,9.0,9.0,6.0,0.0,0.0,0.0,10.0,0.0,1,White,Home
31.0,0.0,6.0,0.0,0.0,10.0,11.0,8.0,5.0,2.0,2.0,3.0,9.0,1.0,0,Indians,Away
25.0,2.0,4.0,2.0,2.0,5.0,7.0,9.0,3.0,1.0,1.0,8.0,9.0,0.0,1,Cardinals,Home
27.0,1.0,3.0,1.0,8.0,9.0,16.0,8.0,4.0,2.0,1.0,2.0,5.0,0.0,0,Cubs,Away
34.0,5.0,11.0,3.0,2.0,9.0,15.0,9.0,10.0,1.0,1.0,2.0,13.0,1.0,1,Rangers,Home
36.0,1.0,10.0,1.0,2.0,13.0,19.0,8.0,11.0,5.0,5.0,2.0,9.0,0.0,0,Royals,Away
32.0,5.0,9.0,5.0,4.0,3.0,13.0,9.0,6.0,1.0,1.0,4.0,8.0,0.0,1,Rockies,Home
33.0,1.0,6.0,1.0,4.0,8.0,23.0,8.0,9.0,5.0,5.0,4.0,3.0,2.0,0,Blue,Away
45.0,4.0,10.0,4.0,2.0,15.0,16.0,12.0,11.0,6.0,6.0,6.0,4.0,0.0,0,Athletics,Home
45.0,6.0,11.0,5.0,6.0,4.0,23.0,12.0,10.0,4.0,4.0,2.0,15.0,4.0,1,Astros,Away
34.0,7.0,10.0,7.0,4.0,5.0,15.0,9.0,6.0,1.0,1.0,0.0,11.0,1.0,1,D-backs,Home
32.0,1.0,6.0,1.0,0.0,11.0,8.0,8.0,10.0,7.0,7.0,4.0,5.0,2.0,0,Mets,Away
32.0,8.0,10.0,7.0,4.0,9.0,12.0,9.0,3.0,0.0,0.0,3.0,11.0,0.0,1,Dodgers,Home
29.0,0.0,3.0,0.0,3.0,11.0,11.0,8.0,10.0,8.0,5.0,4.0,9.0,2.0,0,Phillies,Away
30.0,3.0,5.0,3.0,7.0,8.0,18.0,9.0,15.0,13.0,11.0,5.0,3.0,2.0,0,Mariners,Home
42.0,13.0,15.0,12.0,5.0,3.0,21.0,9.0,5.0,3.0,3.0,7.0,8.0,1.0,1,Angels,Away
31.0,3.0,4.0,3.0,2.0,12.0,9.0,9.0,13.0,9.0,9.0,1.0,7.0,2.0,0,Padres,Home
38.0,9.0,13.0,9.0,1.0,7.0,10.0,9.0,4.0,3.0,3.0,2.0,12.0,2.0,1,Marlins,Away
32.0,5.0,8.0,4.0,3.0,9.0,10.0,9.0,13.0,8.0,8.0,1.0,8.0,2.0,0,Yankees,Home
38.0,8.0,13.0,7.0,1.0,8.0,11.0,9.0,8.0,5.0,5.0,3.0,9.0,1.0,1,Red,Away
