AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
28.0,3.0,5.0,3.0,3.0,6.0,5.0,9.0,7.0,2.0,2.0,2.0,5.0,1.0,1,Phillies,Home
31.0,2.0,7.0,2.0,2.0,5.0,17.0,8.0,5.0,3.0,3.0,3.0,6.0,2.0,0,Mets,Away
32.0,3.0,7.0,3.0,2.0,10.0,10.0,9.0,15.0,6.0,6.0,2.0,7.0,2.0,0,Brewers,Home
37.0,6.0,15.0,6.0,2.0,7.0,13.0,9.0,7.0,3.0,3.0,2.0,10.0,1.0,1,Cardinals,Away
38.0,3.0,9.0,3.0,8.0,9.0,31.0,10.0,7.0,4.0,2.0,7.0,11.0,1.0,0,White,Home
36.0,4.0,7.0,4.0,7.0,11.0,22.0,10.0,9.0,3.0,3.0,8.0,9.0,1.0,1,Royals,Away
27.0,3.0,3.0,3.0,2.0,11.0,6.0,9.0,3.0,2.0,0.0,1.0,10.0,0.0,1,Dodgers,Home
29.0,2.0,3.0,2.0,1.0,10.0,9.0,8.0,3.0,3.0,3.0,2.0,11.0,1.0,0,Reds,Away
30.0,5.0,5.0,5.0,3.0,10.0,12.0,9.0,8.0,3.0,3.0,2.0,7.0,2.0,1,Yankees,Home
34.0,3.0,8.0,3.0,2.0,7.0,11.0,8.0,5.0,5.0,4.0,3.0,10.0,1.0,0,Red,Away
35.0,2.0,7.0,2.0,1.0,9.0,14.0,10.0,6.0,3.0,2.0,5.0,9.0,0.0,0,Tigers,Home
35.0,3.0,6.0,2.0,5.0,9.0,17.0,10.0,7.0,2.0,2.0,1.0,9.0,0.0,1,Pirates,Away
29.0,0.0,3.0,0.0,2.0,14.0,11.0,9.0,3.0,1.0,1.0,1.0,11.0,1.0,0,Mariners,Home
30.0,1.0,3.0,1.0,1.0,11.0,4.0,9.0,3.0,0.0,0.0,2.0,14.0,0.0,1,Indians,Away
33.0,9.0,11.0,9.0,5.0,8.0,19.0,9.0,10.0,6.0,6.0,5.0,4.0,2.0,1,Nationals,Home
37.0,6.0,10.0,6.0,5.0,4.0,18.0,8.0,11.0,9.0,9.0,5.0,8.0,4.0,0,Giants,Away
33.0,8.0,13.0,8.0,4.0,6.0,15.0,9.0,3.0,1.0,1.0,2.0,13.0,1.0,1,Rays,Home
30.0,1.0,3.0,1.0,2.0,13.0,6.0,8.0,13.0,8.0,8.0,4.0,6.0,3.0,0,Orioles,Away
31.0,0.0,5.0,0.0,0.0,11.0,10.0,9.0,8.0,6.0,6.0,1.0,10.0,1.0,0,Marlins,Home
34.0,6.0,8.0,6.0,1.0,10.0,3.0,9.0,5.0,0.0,0.0,0.0,11.0,0.0,1,Cubs,Away
36.0,2.0,7.0,2.0,4.0,10.0,19.0,10.0,6.0,3.0,2.0,4.0,14.0,1.0,0,Braves,Home
37.0,3.0,6.0,3.0,4.0,14.0,13.0,10.0,7.0,2.0,2.0,4.0,10.0,0.0,1,D-backs,Away
31.0,4.0,9.0,3.0,4.0,6.0,15.0,9.0,8.0,1.0,1.0,1.0,10.0,0.0,1,Twins,Home
33.0,1.0,8.0,1.0,1.0,10.0,16.0,8.0,9.0,4.0,4.0,4.0,6.0,0.0,0,Blue,Away
29.0,5.0,6.0,4.0,3.0,8.0,12.0,9.0,10.0,4.0,4.0,4.0,6.0,1.0,1,Rangers,Home
36.0,4.0,10.0,4.0,4.0,6.0,23.0,8.0,6.0,5.0,4.0,3.0,8.0,0.0,0,Angels,Away
27.0,2.0,4.0,2.0,2.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,10.0,0.0,1,Athletics,Home
31.0,1.0,4.0,1.0,3.0,10.0,15.0,8.0,4.0,2.0,2.0,2.0,1.0,1.0,0,Astros,Away
