AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,6.0,7.0,5.0,3.0,12.0,15.0,9.0,2.0,0.0,0.0,2.0,9.0,0.0,1,Blue,Home
29.0,0.0,2.0,0.0,2.0,9.0,9.0,8.0,7.0,6.0,5.0,3.0,12.0,0.0,0,Tigers,Away
31.0,4.0,6.0,4.0,1.0,13.0,9.0,9.0,6.0,2.0,2.0,4.0,10.0,0.0,1,Rays,Home
31.0,2.0,6.0,2.0,4.0,10.0,15.0,8.0,6.0,4.0,1.0,1.0,13.0,1.0,0,Astros,Away
27.0,1.0,2.0,1.0,3.0,9.0,4.0,9.0,11.0,6.0,6.0,4.0,5.0,0.0,0,Marlins,Home
38.0,6.0,11.0,6.0,4.0,5.0,16.0,9.0,2.0,1.0,1.0,3.0,9.0,1.0,1,Rockies,Away
31.0,5.0,8.0,5.0,2.0,8.0,7.0,9.0,14.0,9.0,9.0,7.0,10.0,3.0,0,Brewers,Home
40.0,9.0,14.0,8.0,7.0,10.0,33.0,9.0,8.0,5.0,5.0,2.0,8.0,2.0,1,Cardinals,Away
32.0,2.0,7.0,2.0,4.0,5.0,16.0,9.0,10.0,6.0,6.0,4.0,3.0,0.0,0,Athletics,Home
35.0,6.0,10.0,6.0,4.0,3.0,10.0,9.0,7.0,2.0,2.0,4.0,5.0,1.0,1,Angels,Away
45.0,4.0,11.0,4.0,12.0,14.0,29.0,13.0,10.0,5.0,2.0,6.0,15.0,1.0,0,Dodgers,Home
50.0,5.0,10.0,5.0,6.0,15.0,19.0,13.0,11.0,4.0,4.0,12.0,14.0,1.0,1,D-backs,Away
28.0,4.0,8.0,4.0,4.0,9.0,10.0,9.0,6.0,1.0,1.0,3.0,12.0,1.0,1,Padres,Home
33.0,1.0,6.0,1.0,3.0,12.0,15.0,8.0,8.0,4.0,4.0,4.0,9.0,1.0,0,Giants,Away
34.0,6.0,8.0,6.0,4.0,10.0,10.0,9.0,8.0,7.0,6.0,3.0,8.0,4.0,0,Mariners,Home
34.0,7.0,8.0,6.0,3.0,8.0,11.0,9.0,8.0,6.0,6.0,4.0,10.0,3.0,1,Red,Away
