AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,5.0,10.0,5.0,1.0,10.0,13.0,9.0,4.0,1.0,1.0,0.0,6.0,1.0,1,Cubs,Home
31.0,1.0,4.0,1.0,0.0,6.0,5.0,8.0,10.0,5.0,5.0,1.0,10.0,4.0,0,Angels,Away
36.0,3.0,7.0,3.0,3.0,6.0,12.0,10.0,10.0,6.0,5.0,2.0,14.0,2.0,0,Nationals,Home
39.0,6.0,10.0,6.0,2.0,14.0,14.0,10.0,7.0,3.0,3.0,3.0,6.0,2.0,1,Pirates,Away
24.0,6.0,7.0,6.0,4.0,7.0,14.0,6.1,12.0,9.0,9.0,3.0,8.0,4.0,0,Yankees,Home
31.0,9.0,12.0,9.0,3.0,8.0,13.0,6.0,7.0,6.0,4.0,4.0,7.0,1.0,1,White,Away
35.0,7.0,9.0,6.0,4.0,11.0,12.0,9.0,16.0,11.0,11.0,6.0,8.0,5.0,0,Blue,Home
40.0,11.0,16.0,11.0,6.0,8.0,24.0,9.0,9.0,7.0,6.0,4.0,11.0,1.0,1,Rays,Away
33.0,6.0,11.0,5.0,1.0,4.0,8.0,9.0,4.0,4.0,4.0,2.0,12.0,2.0,1,Red,Home
32.0,4.0,4.0,4.0,2.0,12.0,5.0,8.0,11.0,6.0,6.0,1.0,4.0,1.0,0,Orioles,Away
29.0,1.0,5.0,1.0,2.0,9.0,9.0,9.0,14.0,9.0,9.0,3.0,8.0,1.0,0,Marlins,Home
40.0,9.0,14.0,9.0,3.0,8.0,18.0,9.0,5.0,1.0,1.0,2.0,9.0,0.0,1,Phillies,Away
33.0,2.0,7.0,2.0,3.0,10.0,13.0,9.0,10.0,6.0,6.0,6.0,9.0,1.0,0,Braves,Home
37.0,6.0,10.0,6.0,6.0,9.0,18.0,9.0,7.0,2.0,2.0,3.0,10.0,0.0,1,Mets,Away
36.0,6.0,10.0,6.0,1.0,12.0,10.0,9.0,11.0,8.0,8.0,2.0,9.0,2.0,0,Rangers,Home
36.0,8.0,11.0,8.0,2.0,9.0,7.0,9.0,10.0,6.0,6.0,1.0,12.0,2.0,1,Athletics,Away
35.0,8.0,13.0,7.0,5.0,9.0,24.0,9.0,4.0,1.0,1.0,6.0,12.0,1.0,1,Royals,Home
31.0,1.0,4.0,1.0,6.0,12.0,22.0,8.0,13.0,8.0,7.0,5.0,9.0,1.0,0,Indians,Away
30.0,1.0,3.0,1.0,1.0,9.0,6.0,9.0,5.0,2.0,2.0,2.0,12.0,1.0,0,D-backs,Home
32.0,2.0,5.0,2.0,2.0,12.0,9.0,9.0,3.0,1.0,1.0,1.0,9.0,0.0,1,Padres,Away
37.0,5.0,12.0,5.0,4.0,6.0,21.0,9.0,12.0,8.0,7.0,2.0,7.0,2.0,0,Dodgers,Home
38.0,8.0,12.0,8.0,2.0,7.0,15.0,9.0,12.0,5.0,5.0,4.0,6.0,3.0,1,Brewers,Away
37.0,6.0,9.0,5.0,3.0,11.0,11.0,9.0,16.0,10.0,10.0,3.0,9.0,3.0,0,Mariners,Home
42.0,10.0,16.0,10.0,3.0,9.0,14.0,9.0,9.0,6.0,5.0,3.0,11.0,1.0,1,Astros,Away
56.0,3.0,8.0,2.0,5.0,17.0,13.0,18.0,11.0,2.0,2.0,3.0,24.0,0.0,1,Giants,Home
62.0,2.0,11.0,1.0,3.0,24.0,24.0,17.1,8.0,3.0,3.0,5.0,17.0,0.0,0,Rockies,Away
