AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
29.0,4.0,6.0,4.0,6.0,12.0,10.0,9.0,4.0,0.0,0.0,0.0,3.0,0.0,1,Cubs,Home
30.0,0.0,4.0,0.0,0.0,3.0,8.0,8.0,6.0,4.0,4.0,6.0,12.0,1.0,0,Cardinals,Away
31.0,0.0,5.0,0.0,0.0,10.0,6.0,9.0,12.0,7.0,7.0,6.0,7.0,1.0,0,Orioles,Home
34.0,7.0,12.0,7.0,6.0,7.0,22.0,9.0,5.0,0.0,0.0,0.0,10.0,0.0,1,Rays,Away
36.0,1.0,7.0,1.0,2.0,8.0,20.0,9.0,16.0,14.0,12.0,6.0,7.0,2.0,0,Pirates,Home
43.0,14.0,16.0,14.0,6.0,7.0,19.0,9.0,7.0,1.0,1.0,2.0,8.0,0.0,1,Athletics,Away
29.0,4.0,6.0,4.0,1.0,10.0,5.0,9.0,6.0,2.0,2.0,3.0,12.0,1.0,1,Phillies,Home
33.0,2.0,6.0,2.0,3.0,12.0,13.0,8.0,6.0,4.0,4.0,1.0,10.0,2.0,0,Nationals,Away
29.0,6.0,8.0,5.0,2.0,9.0,10.0,9.0,4.0,3.0,2.0,4.0,8.0,1.0,1,Yankees,Home
30.0,3.0,4.0,3.0,4.0,8.0,12.0,8.0,8.0,6.0,3.0,2.0,9.0,2.0,0,Twins,Away
49.0,11.0,13.0,9.0,7.0,16.0,26.0,11.0,17.0,12.0,12.0,4.0,10.0,3.0,0,Reds,Home
47.0,12.0,17.0,12.0,4.0,10.0,22.0,11.0,13.0,11.0,9.0,7.0,16.0,3.0,1,Giants,Away
29.0,2.0,4.0,1.0,3.0,11.0,6.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1,Indians,Home
34.0,1.0,8.0,1.0,2.0,10.0,12.0,8.2,4.0,2.0,2.0,3.0,11.0,0.0,0,Mariners,Away
31.0,4.0,8.0,3.0,2.0,7.0,16.0,9.0,7.0,3.0,3.0,1.0,13.0,1.0,1,Tigers,Home
32.0,3.0,7.0,3.0,1.0,13.0,9.0,8.0,8.0,4.0,4.0,2.0,7.0,0.0,0,Royals,Away
32.0,2.0,6.0,2.0,5.0,11.0,18.0,9.0,10.0,7.0,7.0,4.0,7.0,2.0,0,Marlins,Home
34.0,7.0,10.0,7.0,4.0,7.0,15.0,9.0,6.0,2.0,2.0,5.0,11.0,0.0,1,Braves,Away
38.0,0.0,4.0,0.0,5.0,12.0,16.0,12.0,11.0,1.0,0.0,4.0,14.0,0.0,0,Rangers,Home
43.0,1.0,11.0,0.0,4.0,14.0,26.0,12.0,4.0,0.0,0.0,5.0,12.0,0.0,1,Blue,Away
31.0,1.0,5.0,1.0,3.0,14.0,16.0,9.0,11.0,6.0,6.0,6.0,7.0,2.0,0,White,Home
36.0,6.0,11.0,6.0,6.0,7.0,18.0,9.0,5.0,1.0,1.0,3.0,14.0,0.0,1,Red,Away
33.0,3.0,10.0,3.0,2.0,4.0,19.0,9.0,7.0,1.0,1.0,3.0,12.0,0.0,1,Brewers,Home
32.0,1.0,7.0,1.0,3.0,12.0,16.0,8.0,10.0,3.0,3.0,2.0,4.0,2.0,0,Mets,Away
38.0,9.0,10.0,9.0,5.0,11.0,23.0,9.0,12.0,10.0,9.0,2.0,8.0,4.0,0,Rockies,Home
40.0,10.0,12.0,10.0,2.0,8.0,12.0,9.0,10.0,9.0,5.0,5.0,11.0,2.0,1,D-backs,Away
32.0,3.0,6.0,3.0,2.0,10.0,10.0,9.0,9.0,4.0,4.0,2.0,13.0,2.0,0,Padres,Home
35.0,4.0,9.0,4.0,2.0,13.0,14.0,9.0,6.0,3.0,3.0,2.0,10.0,2.0,1,Dodgers,Away
