AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,4.0,10.0,4.0,3.0,9.0,19.0,9.0,6.0,2.0,2.0,0.0,9.0,1.0,1,Reds,Home
31.0,2.0,6.0,2.0,0.0,9.0,5.0,8.0,10.0,4.0,2.0,3.0,9.0,1.0,0,Padres,Away
32.0,7.0,11.0,6.0,3.0,5.0,13.0,9.0,8.0,6.0,6.0,2.0,7.0,1.0,1,Rays,Home
35.0,6.0,8.0,6.0,2.0,7.0,15.0,8.0,11.0,7.0,7.0,3.0,5.0,2.0,0,Mariners,Away
30.0,0.0,3.0,0.0,0.0,12.0,6.0,9.0,10.0,4.0,3.0,2.0,11.0,0.0,0,Twins,Home
37.0,4.0,10.0,3.0,2.0,11.0,25.0,9.0,3.0,0.0,0.0,0.0,12.0,0.0,1,White,Away
31.0,2.0,4.0,2.0,3.0,6.0,9.0,9.0,13.0,7.0,7.0,1.0,6.0,0.0,0,D-backs,Home
35.0,7.0,13.0,7.0,1.0,6.0,10.0,9.0,4.0,2.0,2.0,3.0,6.0,2.0,1,Rockies,Away
32.0,8.0,12.0,8.0,5.0,5.0,16.0,9.0,7.0,1.0,1.0,1.0,9.0,1.0,1,Orioles,Home
35.0,1.0,7.0,1.0,1.0,9.0,8.0,8.0,12.0,8.0,8.0,5.0,5.0,4.0,0,Royals,Away
31.0,1.0,5.0,1.0,2.0,4.0,11.0,9.0,12.0,11.0,10.0,7.0,3.0,1.0,0,Pirates,Home
40.0,11.0,12.0,11.0,7.0,3.0,17.0,9.0,5.0,1.0,1.0,2.0,4.0,0.0,1,Nationals,Away
38.0,8.0,14.0,8.0,2.0,11.0,17.0,9.0,12.0,7.0,6.0,4.0,8.0,0.0,1,Rangers,Home
40.0,7.0,12.0,6.0,4.0,8.0,21.0,8.0,14.0,8.0,8.0,2.0,11.0,1.0,0,Angels,Away
33.0,2.0,8.0,2.0,4.0,10.0,19.0,9.0,6.0,5.0,5.0,8.0,10.0,1.0,0,Red,Home
33.0,5.0,6.0,4.0,8.0,10.0,20.0,9.0,8.0,2.0,2.0,4.0,10.0,1.0,1,Phillies,Away
37.0,4.0,9.0,4.0,4.0,8.0,14.0,10.0,9.0,3.0,3.0,2.0,7.0,1.0,1,Mets,Home
37.0,3.0,9.0,3.0,2.0,7.0,16.0,9.2,9.0,4.0,4.0,4.0,8.0,0.0,0,Indians,Away
24.0,5.0,3.0,5.0,5.0,10.0,7.0,9.0,7.0,0.0,0.0,4.0,10.0,0.0,1,Braves,Home
32.0,0.0,7.0,0.0,4.0,10.0,17.0,8.0,3.0,5.0,5.0,5.0,10.0,2.0,0,Marlins,Away
27.0,3.0,6.0,2.0,3.0,9.0,13.0,8.0,8.0,5.0,5.0,6.0,4.0,1.0,0,Cardinals,Home
32.0,5.0,8.0,5.0,6.0,4.0,20.0,7.0,6.0,3.0,1.0,3.0,9.0,0.0,1,Brewers,Away
37.0,12.0,14.0,12.0,5.0,6.0,14.0,9.0,13.0,11.0,10.0,3.0,13.0,4.0,1,Cubs,Home
39.0,11.0,13.0,11.0,3.0,13.0,10.0,8.0,14.0,12.0,12.0,5.0,6.0,3.0,0,Giants,Away
31.0,1.0,6.0,1.0,2.0,7.0,11.0,9.0,2.0,2.0,2.0,0.0,11.0,2.0,0,Astros,Home
29.0,2.0,2.0,2.0,0.0,11.0,0.0,9.0,6.0,1.0,1.0,2.0,7.0,1.0,1,Tigers,Away
30.0,6.0,6.0,6.0,2.0,7.0,9.0,9.0,11.0,4.0,4.0,4.0,9.0,1.0,1,Athletics,Home
36.0,4.0,11.0,4.0,4.0,9.0,18.0,8.0,6.0,6.0,6.0,2.0,7.0,3.0,0,Yankees,Away
31.0,2.0,6.0,2.0,7.0,10.0,16.0,10.0,6.0,1.0,1.0,1.0,11.0,1.0,1,Dodgers,Home
36.0,1.0,6.0,1.0,1.0,11.0,10.0,9.1,6.0,2.0,2.0,7.0,10.0,2.0,0,Blue,Away
