AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
35.0,3.0,11.0,3.0,3.0,10.0,16.0,9.0,7.0,2.0,2.0,1.0,7.0,1.0,1,Reds,Home
32.0,2.0,7.0,2.0,1.0,7.0,5.0,8.2,11.0,3.0,2.0,3.0,10.0,1.0,0,Astros,Away
33.0,6.0,8.0,6.0,3.0,9.0,13.0,9.0,6.0,2.0,2.0,4.0,9.0,1.0,1,Nationals,Home
31.0,2.0,6.0,2.0,4.0,9.0,13.0,8.0,8.0,6.0,5.0,3.0,9.0,2.0,0,Phillies,Away
32.0,12.0,9.0,12.0,7.0,7.0,9.0,9.0,3.0,1.0,1.0,4.0,12.0,0.0,1,Yankees,Home
31.0,1.0,3.0,1.0,4.0,12.0,16.0,8.0,9.0,12.0,12.0,7.0,7.0,2.0,0,Rays,Away
35.0,8.0,11.0,7.0,3.0,5.0,14.0,9.0,6.0,3.0,3.0,4.0,12.0,0.0,1,Athletics,Home
32.0,3.0,6.0,3.0,4.0,12.0,13.0,8.0,11.0,8.0,8.0,3.0,5.0,1.0,0,Orioles,Away
35.0,8.0,13.0,8.0,4.0,7.0,13.0,9.0,9.0,7.0,7.0,5.0,5.0,3.0,1,Padres,Home
36.0,7.0,9.0,7.0,5.0,5.0,15.0,8.0,13.0,8.0,8.0,4.0,7.0,2.0,0,Brewers,Away
32.0,8.0,10.0,8.0,3.0,7.0,12.0,9.0,8.0,2.0,2.0,2.0,6.0,0.0,1,Mariners,Home
34.0,2.0,8.0,2.0,2.0,6.0,16.0,8.0,10.0,8.0,8.0,3.0,7.0,3.0,0,Royals,Away
27.0,2.0,4.0,2.0,3.0,4.0,8.0,9.0,4.0,0.0,0.0,2.0,12.0,0.0,1,Nationals,Home
31.0,0.0,4.0,0.0,2.0,12.0,13.0,8.0,4.0,2.0,2.0,3.0,4.0,2.0,0,Phillies,Away
35.0,8.0,11.0,8.0,1.0,7.0,16.0,9.0,11.0,7.0,7.0,1.0,12.0,2.0,1,Pirates,Home
37.0,7.0,11.0,7.0,1.0,12.0,9.0,8.0,11.0,8.0,8.0,1.0,7.0,2.0,0,Tigers,Away
33.0,6.0,6.0,6.0,7.0,9.0,20.0,9.0,16.0,11.0,9.0,3.0,7.0,3.0,0,Blue,Home
43.0,11.0,16.0,10.0,3.0,7.0,26.0,9.0,6.0,6.0,6.0,7.0,9.0,2.0,1,Angels,Away
32.0,7.0,9.0,7.0,5.0,5.0,14.0,9.0,9.0,2.0,2.0,2.0,8.0,0.0,1,Braves,Home
34.0,2.0,9.0,2.0,2.0,8.0,11.0,8.0,9.0,7.0,7.0,5.0,5.0,2.0,0,Mets,Away
34.0,7.0,11.0,7.0,3.0,14.0,13.0,9.0,9.0,3.0,3.0,2.0,10.0,2.0,1,Cubs,Home
35.0,3.0,9.0,3.0,2.0,10.0,12.0,8.0,11.0,7.0,7.0,3.0,14.0,3.0,0,White,Away
37.0,4.0,10.0,3.0,3.0,9.0,22.0,9.0,12.0,10.0,8.0,5.0,5.0,3.0,0,Rangers,Home
34.0,10.0,12.0,10.0,5.0,5.0,18.0,9.0,10.0,4.0,3.0,3.0,9.0,2.0,1,Indians,Away
35.0,4.0,9.0,4.0,4.0,10.0,15.0,9.0,12.0,9.0,9.0,10.0,6.0,0.0,0,Twins,Home
35.0,9.0,12.0,9.0,10.0,6.0,21.0,9.0,9.0,4.0,4.0,4.0,10.0,2.0,1,Red,Away
36.0,2.0,6.0,2.0,6.0,13.0,18.0,11.0,5.0,1.0,1.0,1.0,10.0,0.0,1,Cardinals,Home
37.0,1.0,5.0,1.0,1.0,10.0,7.0,10.2,6.0,2.0,2.0,6.0,13.0,1.0,0,Marlins,Away
36.0,4.0,10.0,4.0,2.0,7.0,21.0,9.0,14.0,6.0,6.0,0.0,4.0,1.0,0,D-backs,Home
37.0,6.0,14.0,6.0,0.0,4.0,10.0,9.0,10.0,4.0,3.0,2.0,7.0,1.0,1,Rockies,Away
35.0,9.0,13.0,9.0,1.0,7.0,7.0,9.0,4.0,2.0,2.0,0.0,9.0,2.0,1,Dodgers,Home
30.0,2.0,4.0,2.0,0.0,9.0,7.0,8.0,13.0,9.0,9.0,1.0,7.0,4.0,0,Giants,Away
