AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,4.0,6.0,4.0,2.0,6.0,8.0,9.0,7.0,5.0,5.0,4.0,11.0,2.0,0,Cubs,Home
33.0,5.0,7.0,4.0,4.0,11.0,11.0,9.0,6.0,4.0,2.0,2.0,6.0,1.0,1,Mets,Away
32.0,4.0,8.0,4.0,2.0,6.0,24.0,9.0,8.0,3.0,3.0,4.0,7.0,1.0,1,Nationals,Home
34.0,3.0,8.0,3.0,4.0,7.0,18.0,8.0,8.0,4.0,3.0,2.0,6.0,1.0,0,Braves,Away
28.0,2.0,6.0,2.0,1.0,5.0,7.0,9.0,7.0,1.0,1.0,2.0,9.0,1.0,1,Pirates,Home
34.0,1.0,7.0,1.0,2.0,9.0,14.0,8.0,6.0,2.0,1.0,1.0,5.0,0.0,0,Padres,Away
35.0,1.0,9.0,0.0,4.0,8.0,18.0,9.0,6.0,2.0,1.0,1.0,12.0,1.0,0,Phillies,Home
33.0,2.0,6.0,1.0,1.0,12.0,14.0,9.0,9.0,1.0,1.0,4.0,8.0,0.0,1,Marlins,Away
31.0,4.0,8.0,4.0,0.0,12.0,6.0,9.0,7.0,1.0,1.0,7.0,11.0,0.0,1,Yankees,Home
33.0,1.0,7.0,1.0,7.0,11.0,24.0,8.0,8.0,4.0,4.0,0.0,12.0,2.0,0,Astros,Away
41.0,7.0,14.0,7.0,2.0,13.0,19.0,10.0,11.0,5.0,4.0,5.0,15.0,1.0,1,Red,Home
40.0,5.0,11.0,5.0,5.0,15.0,18.0,9.2,14.0,7.0,7.0,2.0,13.0,1.0,0,Blue,Away
34.0,7.0,12.0,7.0,2.0,9.0,14.0,9.0,12.0,6.0,6.0,2.0,10.0,2.0,1,Indians,Home
38.0,6.0,12.0,6.0,2.0,10.0,19.0,8.0,12.0,7.0,7.0,2.0,9.0,3.0,0,Tigers,Away
35.0,4.0,8.0,4.0,3.0,12.0,18.0,10.0,12.0,5.0,5.0,2.0,10.0,1.0,0,Rangers,Home
40.0,5.0,12.0,5.0,2.0,10.0,16.0,10.0,8.0,4.0,4.0,3.0,12.0,2.0,1,White,Away
36.0,7.0,10.0,7.0,10.0,10.0,20.0,9.0,10.0,11.0,11.0,6.0,11.0,2.0,0,Brewers,Home
37.0,11.0,10.0,11.0,6.0,11.0,17.0,9.0,10.0,7.0,7.0,10.0,10.0,3.0,1,Reds,Away
33.0,7.0,7.0,6.0,3.0,4.0,12.0,9.0,13.0,8.0,7.0,3.0,10.0,2.0,0,Royals,Home
40.0,8.0,13.0,7.0,3.0,10.0,23.0,9.0,7.0,7.0,5.0,3.0,4.0,2.0,1,Twins,Away
32.0,5.0,8.0,5.0,6.0,5.0,20.0,9.0,8.0,1.0,1.0,2.0,8.0,0.0,1,Cardinals,Home
32.0,1.0,8.0,1.0,2.0,8.0,16.0,8.0,8.0,5.0,5.0,6.0,5.0,1.0,0,Angels,Away
35.0,5.0,10.0,5.0,3.0,9.0,19.0,9.0,11.0,11.0,11.0,5.0,8.0,2.0,0,D-backs,Home
37.0,11.0,11.0,11.0,5.0,8.0,18.0,9.0,10.0,5.0,5.0,3.0,9.0,1.0,1,Giants,Away
35.0,3.0,10.0,3.0,2.0,6.0,18.0,9.0,10.0,5.0,5.0,2.0,8.0,1.0,0,Athletics,Home
36.0,5.0,10.0,4.0,2.0,8.0,13.0,9.0,10.0,3.0,3.0,2.0,6.0,2.0,1,Rays,Away
31.0,4.0,6.0,4.0,1.0,9.0,6.0,9.0,3.0,2.0,2.0,0.0,16.0,2.0,1,Dodgers,Home
30.0,2.0,3.0,2.0,0.0,16.0,2.0,8.2,6.0,4.0,3.0,1.0,9.0,2.0,0,Rockies,Away
37.0,10.0,13.0,10.0,8.0,7.0,22.0,9.0,14.0,9.0,8.0,0.0,8.0,0.0,1,Mariners,Home
39.0,9.0,14.0,8.0,0.0,8.0,12.0,8.0,13.0,10.0,10.0,8.0,7.0,3.0,0,Orioles,Away
