AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
23.0,5.0,9.0,4.0,6.0,6.0,18.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,1,Indians,Home
17.0,0.0,2.0,0.0,0.0,6.0,2.0,5.0,9.0,5.0,5.0,6.0,6.0,2.0,0,White,Away
32.0,0.0,5.0,0.0,0.0,8.0,9.0,9.0,15.0,13.0,13.0,4.0,3.0,5.0,0,Tigers,Home
38.0,13.0,15.0,12.0,4.0,3.0,10.0,9.0,5.0,0.0,0.0,0.0,8.0,0.0,1,Angels,Away
32.0,4.0,8.0,4.0,4.0,8.0,11.0,9.0,4.0,1.0,1.0,8.0,10.0,0.0,1,Cubs,Home
29.0,1.0,4.0,1.0,8.0,10.0,18.0,8.0,8.0,4.0,4.0,4.0,8.0,2.0,0,Marlins,Away
37.0,12.0,14.0,12.0,9.0,11.0,22.0,9.0,9.0,11.0,9.0,7.0,10.0,2.0,1,Rockies,Home
37.0,11.0,9.0,10.0,7.0,10.0,16.0,8.0,14.0,12.0,12.0,9.0,11.0,3.0,0,Giants,Away
31.0,0.0,6.0,0.0,4.0,6.0,15.0,9.0,8.0,3.0,3.0,1.0,11.0,2.0,0,Athletics,Home
32.0,3.0,8.0,3.0,1.0,11.0,9.0,9.0,6.0,0.0,0.0,4.0,6.0,0.0,1,Reds,Away
33.0,3.0,9.0,3.0,1.0,4.0,17.0,9.0,2.0,1.0,1.0,4.0,11.0,1.0,1,Yankees,Home
27.0,1.0,2.0,1.0,4.0,11.0,6.0,8.0,9.0,3.0,3.0,1.0,4.0,0.0,0,Mariners,Away
41.0,17.0,16.0,15.0,8.0,10.0,24.0,9.0,10.0,4.0,4.0,2.0,6.0,1.0,1,Cardinals,Home
37.0,4.0,10.0,4.0,2.0,6.0,19.0,8.0,16.0,17.0,16.0,8.0,10.0,0.0,0,Pirates,Away
30.0,4.0,9.0,4.0,6.0,9.0,18.0,9.0,3.0,2.0,2.0,4.0,10.0,1.0,1,Astros,Home
28.0,2.0,3.0,2.0,4.0,10.0,12.0,8.0,9.0,4.0,4.0,6.0,9.0,1.0,0,Rangers,Away
37.0,3.0,11.0,3.0,6.0,6.0,19.0,10.0,5.0,2.0,2.0,2.0,9.0,1.0,1,D-backs,Home
33.0,2.0,5.0,2.0,2.0,9.0,10.0,9.0,11.0,3.0,3.0,6.0,6.0,1.0,0,Braves,Away
31.0,0.0,6.0,0.0,4.0,9.0,17.0,9.0,9.0,6.0,3.0,3.0,7.0,1.0,0,Dodgers,Home
35.0,6.0,9.0,6.0,3.0,7.0,21.0,9.0,6.0,0.0,0.0,4.0,9.0,0.0,1,Nationals,Away
