AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
37.0,2.0,12.0,2.0,2.0,9.0,20.0,9.0,9.0,6.0,6.0,5.0,11.0,2.0,0,Rays,Home
35.0,6.0,9.0,6.0,5.0,11.0,17.0,9.0,12.0,2.0,2.0,2.0,9.0,0.0,1,Athletics,Away
32.0,2.0,6.0,2.0,3.0,7.0,14.0,9.0,9.0,7.0,7.0,4.0,11.0,4.0,0,Indians,Home
36.0,7.0,9.0,7.0,4.0,11.0,12.0,9.0,6.0,2.0,2.0,3.0,7.0,1.0,1,Reds,Away
34.0,1.0,7.0,1.0,1.0,12.0,17.0,9.0,12.0,10.0,8.0,5.0,7.0,2.0,0,Rockies,Home
37.0,10.0,12.0,10.0,5.0,7.0,18.0,9.0,7.0,1.0,1.0,1.0,12.0,0.0,1,Cubs,Away
33.0,4.0,10.0,4.0,4.0,11.0,12.0,9.0,5.0,3.0,2.0,2.0,10.0,0.0,1,Red,Home
31.0,3.0,5.0,3.0,2.0,10.0,6.0,8.0,10.0,4.0,4.0,4.0,11.0,0.0,0,Rangers,Away
32.0,6.0,8.0,5.0,7.0,7.0,17.0,9.0,10.0,8.0,3.0,6.0,9.0,1.0,0,Orioles,Home
38.0,8.0,10.0,7.0,6.0,9.0,21.0,9.0,8.0,6.0,6.0,7.0,7.0,1.0,1,Blue,Away
30.0,0.0,3.0,0.0,0.0,6.0,5.0,9.0,6.0,2.0,2.0,1.0,9.0,0.0,0,Phillies,Home
30.0,2.0,6.0,2.0,1.0,9.0,7.0,9.0,3.0,0.0,0.0,0.0,6.0,0.0,1,D-backs,Away
34.0,9.0,12.0,9.0,2.0,7.0,15.0,9.0,3.0,0.0,0.0,3.0,7.0,0.0,1,Marlins,Home
27.0,0.0,3.0,0.0,3.0,7.0,9.0,8.0,12.0,9.0,9.0,2.0,7.0,2.0,0,Cardinals,Away
43.0,8.0,15.0,8.0,7.0,8.0,23.0,11.0,13.0,7.0,7.0,5.0,6.0,2.0,1,Braves,Home
44.0,7.0,13.0,7.0,5.0,6.0,22.0,10.0,15.0,8.0,8.0,7.0,8.0,1.0,0,Pirates,Away
42.0,3.0,5.0,3.0,9.0,14.0,12.0,14.0,10.0,6.0,6.0,1.0,24.0,4.0,0,Astros,Home
52.0,6.0,10.0,6.0,1.0,24.0,14.0,14.0,5.0,3.0,3.0,9.0,14.0,0.0,1,Brewers,Away
41.0,6.0,11.0,6.0,1.0,9.0,12.0,10.0,13.0,9.0,5.0,5.0,10.0,2.0,0,Twins,Home
43.0,9.0,13.0,5.0,5.0,10.0,25.0,10.0,11.0,6.0,6.0,1.0,9.0,3.0,1,Mariners,Away
35.0,2.0,8.0,2.0,4.0,10.0,16.0,9.0,5.0,3.0,3.0,4.0,10.0,0.0,0,Royals,Home
30.0,3.0,5.0,3.0,4.0,10.0,12.0,9.0,8.0,2.0,2.0,4.0,10.0,0.0,1,Tigers,Away
32.0,4.0,8.0,4.0,2.0,10.0,12.0,9.0,6.0,2.0,2.0,4.0,9.0,0.0,1,Giants,Home
32.0,2.0,6.0,2.0,4.0,9.0,9.0,8.0,8.0,4.0,2.0,2.0,10.0,1.0,0,Padres,Away
