AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,7.0,10.0,7.0,9.0,7.0,19.0,9.0,5.0,2.0,2.0,4.0,8.0,0.0,1,Nationals,Home
31.0,2.0,5.0,2.0,4.0,8.0,15.0,8.0,10.0,7.0,7.0,9.0,7.0,3.0,0,Phillies,Away
52.0,11.0,13.0,11.0,6.0,7.0,22.0,15.0,16.0,10.0,10.0,6.0,11.0,5.0,1,Blue,Home
59.0,10.0,16.0,10.0,6.0,11.0,18.0,14.2,13.0,11.0,10.0,6.0,7.0,5.0,0,Orioles,Away
36.0,4.0,9.0,4.0,6.0,7.0,22.0,9.0,13.0,8.0,8.0,2.0,6.0,2.0,0,Mets,Home
37.0,8.0,13.0,8.0,2.0,6.0,12.0,9.0,9.0,4.0,4.0,6.0,7.0,1.0,1,Marlins,Away
31.0,7.0,8.0,7.0,2.0,10.0,5.0,9.0,10.0,4.0,4.0,5.0,11.0,0.0,1,Rays,Home
37.0,4.0,10.0,4.0,5.0,11.0,19.0,8.0,8.0,7.0,7.0,2.0,10.0,3.0,0,Red,Away
35.0,7.0,11.0,7.0,3.0,10.0,11.0,9.0,9.0,9.0,9.0,6.0,11.0,4.0,0,D-backs,Home
36.0,9.0,9.0,8.0,6.0,11.0,13.0,9.0,11.0,7.0,7.0,3.0,10.0,2.0,1,Cardinals,Away
