AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
38.0,4.0,11.0,4.0,5.0,6.0,21.0,9.0,13.0,8.0,8.0,6.0,2.0,3.0,0,Nationals,Home
37.0,8.0,13.0,7.0,6.0,2.0,17.0,9.0,11.0,4.0,4.0,5.0,6.0,0.0,1,Mets,Away
30.0,4.0,6.0,4.0,5.0,10.0,13.0,9.0,7.0,1.0,1.0,2.0,13.0,1.0,1,Yankees,Home
33.0,1.0,7.0,1.0,2.0,13.0,12.0,8.0,6.0,4.0,4.0,5.0,10.0,2.0,0,Rangers,Away
32.0,8.0,9.0,8.0,4.0,8.0,10.0,9.0,7.0,5.0,5.0,2.0,8.0,3.0,1,Reds,Home
33.0,5.0,7.0,5.0,2.0,8.0,9.0,8.0,9.0,8.0,8.0,4.0,8.0,3.0,0,Phillies,Away
33.0,6.0,10.0,6.0,3.0,4.0,18.0,9.0,10.0,5.0,4.0,2.0,8.0,2.0,1,Pirates,Home
38.0,5.0,10.0,5.0,2.0,8.0,10.0,8.0,10.0,6.0,5.0,3.0,4.0,1.0,0,Marlins,Away
33.0,6.0,9.0,6.0,4.0,7.0,14.0,9.0,8.0,2.0,2.0,6.0,10.0,1.0,1,Red,Home
32.0,2.0,8.0,2.0,6.0,10.0,18.0,8.0,9.0,6.0,6.0,4.0,7.0,2.0,0,Twins,Away
36.0,8.0,14.0,7.0,4.0,3.0,23.0,9.0,13.0,6.0,6.0,3.0,12.0,2.0,1,Indians,Home
38.0,6.0,13.0,6.0,3.0,12.0,24.0,8.0,14.0,8.0,8.0,4.0,3.0,1.0,0,White,Away
39.0,8.0,13.0,8.0,3.0,5.0,19.0,9.0,15.0,9.0,6.0,5.0,9.0,3.0,0,Cardinals,Home
43.0,9.0,15.0,8.0,5.0,9.0,25.0,9.0,13.0,8.0,6.0,3.0,5.0,1.0,1,Giants,Away
35.0,5.0,12.0,4.0,2.0,7.0,16.0,9.0,8.0,4.0,4.0,2.0,7.0,0.0,1,Royals,Home
32.0,4.0,8.0,4.0,2.0,7.0,11.0,8.0,12.0,5.0,5.0,2.0,7.0,1.0,0,Tigers,Away
32.0,4.0,9.0,4.0,4.0,9.0,20.0,9.0,3.0,1.0,1.0,2.0,8.0,1.0,1,D-backs,Home
29.0,1.0,3.0,1.0,2.0,8.0,11.0,8.0,9.0,4.0,4.0,4.0,9.0,1.0,0,Padres,Away
29.0,4.0,5.0,4.0,3.0,8.0,10.0,9.0,5.0,0.0,0.0,2.0,9.0,0.0,1,Athletics,Home
32.0,0.0,5.0,0.0,2.0,9.0,11.0,8.0,5.0,4.0,4.0,3.0,8.0,3.0,0,Angels,Away
31.0,7.0,8.0,7.0,2.0,8.0,6.0,9.0,7.0,3.0,3.0,5.0,10.0,0.0,1,Dodgers,Home
33.0,3.0,7.0,3.0,5.0,10.0,17.0,8.0,8.0,7.0,7.0,2.0,8.0,2.0,0,Rockies,Away
