AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
40.0,6.0,12.0,6.0,2.0,11.0,19.0,9.0,15.0,12.0,12.0,0.0,5.0,3.0,0,Blue,Home
42.0,12.0,15.0,11.0,0.0,5.0,16.0,9.0,12.0,6.0,5.0,2.0,11.0,3.0,1,Yankees,Away
28.0,3.0,5.0,3.0,1.0,10.0,4.0,9.0,2.0,0.0,0.0,0.0,15.0,0.0,1,Red,Home
29.0,0.0,2.0,0.0,0.0,15.0,4.0,8.0,5.0,3.0,3.0,1.0,10.0,2.0,0,Angels,Away
37.0,5.0,11.0,5.0,3.0,10.0,24.0,9.0,19.0,12.0,12.0,4.0,6.0,3.0,0,Reds,Home
45.0,12.0,19.0,12.0,4.0,6.0,19.0,9.0,11.0,5.0,4.0,3.0,10.0,1.0,1,Cubs,Away
34.0,10.0,8.0,10.0,9.0,9.0,23.0,9.0,9.0,8.0,8.0,3.0,11.0,4.0,1,Tigers,Home
36.0,8.0,9.0,8.0,3.0,11.0,11.0,8.1,8.0,10.0,9.0,9.0,9.0,4.0,0,Royals,Away
38.0,9.0,15.0,9.0,1.0,6.0,13.0,9.0,5.0,2.0,2.0,4.0,8.0,1.0,1,Marlins,Home
30.0,2.0,5.0,2.0,4.0,8.0,16.0,8.0,15.0,9.0,9.0,1.0,6.0,3.0,0,Braves,Away
35.0,5.0,8.0,5.0,4.0,10.0,15.0,9.0,7.0,7.0,6.0,8.0,5.0,1.0,0,Twins,Home
32.0,7.0,7.0,6.0,8.0,5.0,20.0,9.0,8.0,5.0,5.0,4.0,10.0,0.0,1,Indians,Away
31.0,5.0,10.0,4.0,5.0,6.0,18.0,9.0,1.0,0.0,0.0,2.0,5.0,0.0,1,Giants,Home
27.0,0.0,1.0,0.0,2.0,5.0,5.0,8.0,10.0,5.0,4.0,5.0,6.0,1.0,0,Phillies,Away
33.0,9.0,8.0,6.0,3.0,8.0,14.0,9.0,13.0,3.0,3.0,1.0,8.0,1.0,1,Padres,Home
36.0,3.0,13.0,3.0,1.0,8.0,19.0,8.0,8.0,9.0,4.0,3.0,8.0,2.0,0,Rockies,Away
