AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
28.0,6.0,7.0,6.0,3.0,8.0,10.0,9.0,13.0,4.0,4.0,3.0,11.0,0.0,1,Mets,Home
37.0,4.0,13.0,3.0,3.0,11.0,18.0,8.0,7.0,6.0,5.0,3.0,8.0,1.0,0,Nationals,Away
34.0,5.0,8.0,5.0,3.0,8.0,14.0,9.0,8.0,6.0,6.0,6.0,8.0,2.0,0,Orioles,Home
33.0,6.0,8.0,6.0,6.0,8.0,9.0,9.0,8.0,5.0,5.0,3.0,8.0,1.0,1,Yankees,Away
37.0,14.0,15.0,14.0,4.0,5.0,12.0,9.0,11.0,6.0,6.0,2.0,10.0,0.0,1,Pirates,Home
37.0,6.0,11.0,6.0,2.0,10.0,11.0,8.0,15.0,14.0,12.0,4.0,5.0,4.0,0,Rockies,Away
32.0,2.0,5.0,2.0,0.0,6.0,12.0,9.0,15.0,8.0,8.0,2.0,7.0,1.0,0,Blue,Home
41.0,8.0,15.0,8.0,2.0,7.0,21.0,9.0,5.0,2.0,2.0,0.0,6.0,1.0,1,Red,Away
33.0,2.0,11.0,2.0,1.0,8.0,11.0,9.0,7.0,5.0,0.0,3.0,8.0,1.0,0,Tigers,Home
35.0,5.0,7.0,5.0,3.0,8.0,19.0,9.0,11.0,2.0,2.0,1.0,8.0,0.0,1,Marlins,Away
36.0,7.0,11.0,6.0,8.0,12.0,22.0,9.0,12.0,9.0,6.0,4.0,12.0,2.0,0,Cubs,Home
38.0,9.0,12.0,8.0,4.0,12.0,22.0,9.0,11.0,7.0,7.0,8.0,12.0,2.0,1,Phillies,Away
45.0,4.0,7.0,3.0,6.0,15.0,20.0,13.0,11.0,5.0,5.0,3.0,16.0,2.0,0,Giants,Home
49.0,5.0,11.0,5.0,3.0,16.0,16.0,13.0,7.0,4.0,4.0,6.0,15.0,1.0,1,Braves,Away
37.0,7.0,10.0,7.0,7.0,7.0,15.0,9.0,17.0,16.0,16.0,6.0,7.0,8.0,0,Angels,Home
43.0,16.0,17.0,16.0,6.0,7.0,13.0,9.0,10.0,7.0,7.0,7.0,7.0,3.0,1,Twins,Away
31.0,2.0,4.0,2.0,3.0,6.0,10.0,9.0,14.0,7.0,7.0,1.0,7.0,4.0,0,Indians,Home
38.0,7.0,14.0,7.0,1.0,7.0,15.0,9.0,4.0,2.0,2.0,3.0,6.0,0.0,1,Rays,Away
30.0,0.0,4.0,0.0,1.0,9.0,12.0,9.0,11.0,4.0,3.0,3.0,11.0,1.0,0,Astros,Home
38.0,4.0,11.0,3.0,3.0,11.0,22.0,9.0,4.0,0.0,0.0,1.0,9.0,0.0,1,White,Away
