AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
43.0,13.0,19.0,13.0,4.0,2.0,18.0,9.0,15.0,7.0,7.0,3.0,6.0,4.0,1,Phillies,Home
39.0,7.0,15.0,7.0,3.0,6.0,18.0,8.0,19.0,13.0,13.0,4.0,2.0,4.0,0,Mets,Away
37.0,10.0,13.0,10.0,7.0,7.0,21.0,9.0,14.0,8.0,7.0,2.0,14.0,2.0,1,Yankees,Home
40.0,8.0,14.0,8.0,2.0,14.0,12.0,8.0,13.0,10.0,10.0,7.0,7.0,2.0,0,Blue,Away
36.0,6.0,12.0,6.0,7.0,9.0,18.0,9.0,8.0,5.0,5.0,4.0,10.0,2.0,1,Red,Home
33.0,5.0,8.0,5.0,4.0,10.0,12.0,8.2,12.0,6.0,6.0,7.0,9.0,2.0,0,White,Away
35.0,3.0,10.0,3.0,4.0,9.0,23.0,10.0,5.0,2.0,2.0,2.0,8.0,1.0,1,Indians,Home
34.0,2.0,5.0,2.0,2.0,8.0,10.0,9.0,10.0,3.0,3.0,4.0,9.0,1.0,0,Royals,Away
31.0,8.0,10.0,8.0,3.0,5.0,9.0,9.0,8.0,3.0,1.0,0.0,11.0,1.0,1,Cubs,Home
35.0,3.0,8.0,3.0,0.0,11.0,18.0,8.0,10.0,8.0,8.0,3.0,5.0,2.0,0,Braves,Away
33.0,8.0,11.0,8.0,3.0,5.0,11.0,9.0,10.0,5.0,5.0,3.0,11.0,0.0,1,D-backs,Home
37.0,5.0,10.0,5.0,3.0,11.0,26.0,8.0,11.0,8.0,8.0,3.0,5.0,2.0,0,Dodgers,Away
32.0,0.0,6.0,0.0,2.0,9.0,12.0,9.0,5.0,2.0,2.0,3.0,13.0,1.0,0,Giants,Home
32.0,2.0,5.0,2.0,3.0,13.0,11.0,9.0,6.0,0.0,0.0,2.0,9.0,0.0,1,Rockies,Away
