AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,2.0,7.0,2.0,1.0,10.0,11.0,9.0,5.0,5.0,2.0,4.0,11.0,1.0,0,Red,Home
31.0,5.0,5.0,4.0,4.0,11.0,13.0,9.0,7.0,2.0,2.0,1.0,10.0,1.0,1,Rays,Away
27.0,5.0,4.0,3.0,6.0,9.0,11.0,9.0,7.0,1.0,1.0,0.0,3.0,0.0,1,Phillies,Home
31.0,1.0,7.0,1.0,0.0,3.0,7.0,8.0,4.0,5.0,5.0,6.0,9.0,0.0,0,Marlins,Away
45.0,5.0,11.0,5.0,2.0,11.0,21.0,11.0,6.0,4.0,4.0,9.0,13.0,0.0,1,Blue,Home
38.0,4.0,6.0,4.0,9.0,13.0,20.0,10.2,11.0,5.0,5.0,2.0,11.0,2.0,0,Athletics,Away
32.0,5.0,9.0,5.0,5.0,7.0,17.0,9.0,5.0,2.0,2.0,0.0,8.0,1.0,1,Mets,Home
30.0,2.0,5.0,2.0,0.0,8.0,8.0,8.0,9.0,5.0,4.0,5.0,7.0,0.0,0,Brewers,Away
34.0,8.0,10.0,8.0,6.0,10.0,17.0,9.0,9.0,7.0,6.0,4.0,9.0,2.0,1,Braves,Home
34.0,7.0,9.0,6.0,4.0,9.0,20.0,8.0,10.0,8.0,8.0,6.0,10.0,4.0,0,Rockies,Away
46.0,7.0,14.0,7.0,4.0,14.0,25.0,11.0,11.0,6.0,5.0,3.0,13.0,2.0,1,Nationals,Home
43.0,6.0,11.0,6.0,3.0,13.0,14.0,10.0,14.0,7.0,6.0,4.0,14.0,4.0,0,Padres,Away
29.0,4.0,6.0,4.0,5.0,12.0,17.0,9.0,4.0,1.0,1.0,0.0,9.0,1.0,1,Twins,Home
31.0,1.0,4.0,1.0,0.0,9.0,8.0,8.0,6.0,4.0,4.0,5.0,12.0,2.0,0,Orioles,Away
31.0,4.0,9.0,4.0,3.0,10.0,17.0,9.0,2.0,1.0,0.0,4.0,20.0,0.0,1,White,Home
29.0,1.0,2.0,1.0,4.0,20.0,11.0,8.0,9.0,4.0,4.0,3.0,10.0,0.0,0,Tigers,Away
33.0,3.0,6.0,2.0,4.0,7.0,21.0,9.0,9.0,7.0,7.0,1.0,5.0,1.0,0,Royals,Home
34.0,7.0,9.0,7.0,1.0,5.0,10.0,9.0,6.0,3.0,3.0,4.0,7.0,0.0,1,Angels,Away
28.0,5.0,7.0,5.0,4.0,8.0,7.0,9.0,8.0,2.0,2.0,1.0,6.0,0.0,1,Cardinals,Home
34.0,2.0,8.0,2.0,1.0,6.0,16.0,8.0,7.0,5.0,5.0,4.0,8.0,0.0,0,Reds,Away
34.0,5.0,6.0,5.0,3.0,10.0,11.0,9.0,14.0,11.0,9.0,5.0,11.0,2.0,0,Giants,Home
40.0,11.0,14.0,10.0,5.0,11.0,26.0,9.0,6.0,5.0,5.0,3.0,10.0,1.0,1,Yankees,Away
54.0,5.0,12.0,5.0,7.0,13.0,16.0,15.0,13.0,6.0,6.0,5.0,19.0,2.0,0,D-backs,Home
57.0,6.0,13.0,6.0,5.0,19.0,32.0,15.0,12.0,5.0,5.0,7.0,13.0,2.0,1,Cubs,Away
32.0,7.0,10.0,7.0,2.0,7.0,14.0,9.0,9.0,6.0,2.0,2.0,11.0,2.0,1,Dodgers,Home
36.0,6.0,9.0,6.0,2.0,11.0,11.0,8.0,10.0,7.0,6.0,2.0,7.0,1.0,0,Pirates,Away
32.0,1.0,7.0,1.0,4.0,10.0,18.0,9.0,17.0,14.0,8.0,2.0,13.0,4.0,0,Mariners,Home
46.0,14.0,17.0,13.0,2.0,13.0,18.0,9.0,7.0,1.0,1.0,4.0,10.0,0.0,1,Rangers,Away
29.0,4.0,6.0,4.0,4.0,8.0,12.0,9.0,8.0,1.0,1.0,2.0,8.0,1.0,1,Astros,Home
35.0,1.0,8.0,1.0,2.0,8.0,20.0,8.0,6.0,4.0,4.0,4.0,8.0,1.0,0,Indians,Away
