AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,6.0,9.0,5.0,3.0,8.0,17.0,9.0,11.0,4.0,4.0,1.0,13.0,3.0,1,Nationals,Home
37.0,4.0,11.0,4.0,1.0,13.0,17.0,8.0,9.0,6.0,5.0,3.0,8.0,1.0,0,White,Away
35.0,3.0,5.0,3.0,4.0,11.0,13.0,11.0,7.0,2.0,2.0,3.0,9.0,1.0,1,D-backs,Home
39.0,2.0,7.0,2.0,3.0,9.0,9.0,10.0,5.0,3.0,3.0,4.0,11.0,0.0,0,Dodgers,Away
34.0,5.0,8.0,5.0,7.0,8.0,15.0,9.0,11.0,7.0,7.0,2.0,11.0,1.0,0,Padres,Home
38.0,7.0,11.0,7.0,2.0,11.0,9.0,9.0,8.0,5.0,5.0,7.0,8.0,2.0,1,Phillies,Away
37.0,7.0,14.0,7.0,0.0,5.0,12.0,9.0,6.0,4.0,4.0,2.0,8.0,2.0,1,Pirates,Home
32.0,4.0,6.0,4.0,2.0,8.0,8.0,8.0,14.0,7.0,7.0,0.0,5.0,2.0,0,Braves,Away
35.0,11.0,10.0,10.0,6.0,7.0,17.0,9.0,9.0,7.0,7.0,4.0,9.0,2.0,1,Blue,Home
36.0,7.0,9.0,7.0,4.0,9.0,14.0,8.0,10.0,11.0,8.0,6.0,7.0,4.0,0,Yankees,Away
35.0,9.0,11.0,8.0,4.0,4.0,20.0,9.0,7.0,7.0,7.0,3.0,10.0,3.0,1,Indians,Home
33.0,7.0,7.0,7.0,3.0,10.0,8.0,8.0,11.0,9.0,6.0,4.0,4.0,3.0,0,Twins,Away
32.0,0.0,5.0,0.0,0.0,9.0,6.0,9.0,7.0,4.0,3.0,8.0,5.0,0.0,0,Tigers,Home
34.0,4.0,7.0,2.0,8.0,5.0,21.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,1,Rays,Away
31.0,7.0,8.0,7.0,4.0,9.0,12.0,9.0,5.0,0.0,0.0,1.0,8.0,0.0,1,Mets,Home
30.0,0.0,5.0,0.0,1.0,8.0,11.0,8.0,8.0,7.0,6.0,4.0,9.0,3.0,0,Giants,Away
32.0,3.0,8.0,3.0,2.0,8.0,9.0,9.0,10.0,8.0,6.0,5.0,13.0,1.0,0,Brewers,Home
36.0,8.0,10.0,8.0,5.0,13.0,18.0,9.0,8.0,3.0,3.0,2.0,8.0,1.0,1,Marlins,Away
32.0,9.0,10.0,9.0,2.0,7.0,11.0,9.0,11.0,8.0,7.0,4.0,9.0,0.0,1,Cubs,Home
37.0,8.0,11.0,8.0,4.0,9.0,16.0,8.0,10.0,9.0,9.0,2.0,7.0,1.0,0,Rockies,Away
43.0,2.0,9.0,2.0,2.0,9.0,19.0,12.0,8.0,1.0,1.0,3.0,14.0,1.0,1,Rangers,Home
43.0,1.0,8.0,1.0,3.0,14.0,25.0,11.2,9.0,2.0,2.0,2.0,9.0,0.0,0,Orioles,Away
29.0,0.0,3.0,0.0,0.0,12.0,4.0,9.0,11.0,8.0,7.0,5.0,8.0,1.0,0,Royals,Home
37.0,8.0,11.0,8.0,5.0,8.0,19.0,9.0,3.0,0.0,0.0,0.0,12.0,0.0,1,Red,Away
40.0,10.0,14.0,10.0,4.0,5.0,13.0,9.0,15.0,9.0,9.0,5.0,13.0,0.0,1,Angels,Home
40.0,9.0,15.0,8.0,5.0,13.0,19.0,8.2,14.0,10.0,10.0,4.0,5.0,3.0,0,Athletics,Away
36.0,14.0,13.0,14.0,6.0,8.0,19.0,9.0,6.0,1.0,1.0,2.0,5.0,0.0,1,Mariners,Home
32.0,1.0,6.0,1.0,2.0,5.0,14.0,8.0,13.0,14.0,14.0,6.0,8.0,5.0,0,Astros,Away
