AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,7.0,13.0,7.0,4.0,3.0,17.0,9.0,3.0,3.0,3.0,1.0,9.0,2.0,1,Mets,Home
30.0,3.0,3.0,3.0,1.0,9.0,3.0,8.0,13.0,7.0,7.0,4.0,3.0,3.0,0,Giants,Away
31.0,6.0,9.0,6.0,1.0,7.0,9.0,9.0,7.0,1.0,1.0,4.0,8.0,1.0,1,Pirates,Home
33.0,1.0,7.0,1.0,4.0,8.0,20.0,8.0,9.0,6.0,3.0,1.0,7.0,2.0,0,Braves,Away
33.0,1.0,8.0,1.0,2.0,7.0,14.0,9.0,14.0,6.0,6.0,2.0,9.0,3.0,0,Tigers,Home
38.0,6.0,14.0,6.0,2.0,9.0,15.0,9.0,8.0,1.0,1.0,2.0,7.0,0.0,1,Rays,Away
41.0,5.0,14.0,5.0,1.0,11.0,20.0,9.0,9.0,7.0,7.0,6.0,8.0,1.0,0,Royals,Home
34.0,7.0,9.0,6.0,6.0,8.0,18.0,9.0,14.0,5.0,5.0,1.0,11.0,3.0,1,Red,Away
32.0,3.0,9.0,3.0,1.0,11.0,16.0,9.0,5.0,1.0,1.0,4.0,6.0,0.0,1,Cardinals,Home
31.0,1.0,5.0,1.0,4.0,6.0,12.0,8.0,9.0,3.0,3.0,1.0,11.0,1.0,0,Reds,Away
31.0,5.0,9.0,5.0,2.0,4.0,8.0,9.0,5.0,1.0,1.0,2.0,14.0,0.0,1,Brewers,Home
32.0,1.0,5.0,1.0,2.0,14.0,14.0,8.0,9.0,5.0,5.0,2.0,4.0,3.0,0,Marlins,Away
32.0,1.0,5.0,1.0,2.0,12.0,11.0,9.0,6.0,3.0,3.0,1.0,7.0,0.0,0,Cubs,Home
32.0,3.0,6.0,3.0,1.0,7.0,7.0,9.0,5.0,1.0,1.0,2.0,12.0,0.0,1,Rockies,Away
53.0,7.0,11.0,7.0,9.0,16.0,28.0,14.0,14.0,8.0,8.0,8.0,8.0,3.0,0,Mariners,Home
49.0,8.0,14.0,8.0,8.0,8.0,20.0,14.0,11.0,7.0,7.0,9.0,16.0,1.0,1,Astros,Away
34.0,2.0,8.0,1.0,0.0,4.0,16.0,9.0,8.0,6.0,2.0,4.0,7.0,2.0,0,Blue,Home
36.0,6.0,8.0,6.0,4.0,7.0,12.0,9.0,8.0,2.0,2.0,0.0,4.0,1.0,1,Yankees,Away
32.0,4.0,4.0,4.0,2.0,9.0,7.0,9.0,7.0,5.0,5.0,3.0,8.0,3.0,0,Indians,Home
35.0,5.0,7.0,5.0,3.0,8.0,9.0,9.0,4.0,4.0,3.0,2.0,9.0,2.0,1,Twins,Away
29.0,4.0,8.0,3.0,2.0,5.0,7.0,9.0,8.0,3.0,3.0,2.0,11.0,1.0,1,Rangers,Home
32.0,3.0,8.0,3.0,2.0,11.0,10.0,8.0,8.0,4.0,3.0,2.0,5.0,1.0,0,Orioles,Away
35.0,4.0,9.0,4.0,2.0,5.0,10.0,9.0,9.0,7.0,6.0,6.0,10.0,1.0,0,Angels,Home
35.0,7.0,9.0,6.0,6.0,10.0,16.0,9.0,9.0,4.0,4.0,2.0,5.0,1.0,1,Athletics,Away
27.0,5.0,6.0,4.0,7.0,9.0,16.0,9.0,4.0,4.0,4.0,3.0,11.0,1.0,1,Padres,Home
32.0,4.0,4.0,4.0,3.0,11.0,8.0,8.0,6.0,5.0,3.0,7.0,9.0,1.0,0,Nationals,Away
