AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,2.0,8.0,2.0,6.0,10.0,24.0,9.0,13.0,7.0,6.0,4.0,7.0,2.0,0,Indians,Home
40.0,7.0,13.0,7.0,4.0,7.0,21.0,9.0,8.0,2.0,2.0,6.0,10.0,1.0,1,Athletics,Away
36.0,11.0,12.0,11.0,4.0,9.0,18.0,9.0,11.0,9.0,9.0,5.0,10.0,2.0,1,Brewers,Home
36.0,9.0,11.0,9.0,5.0,10.0,16.0,8.0,12.0,11.0,9.0,4.0,9.0,3.0,0,Reds,Away
29.0,2.0,4.0,2.0,4.0,4.0,16.0,9.0,8.0,8.0,7.0,5.0,9.0,1.0,0,Cardinals,Home
31.0,8.0,8.0,8.0,5.0,9.0,11.0,9.0,4.0,2.0,2.0,4.0,4.0,0.0,1,Royals,Away
28.0,2.0,8.0,2.0,1.0,4.0,11.0,9.0,7.0,1.0,1.0,2.0,9.0,0.0,1,Rangers,Home
33.0,1.0,7.0,1.0,2.0,9.0,12.0,8.0,8.0,2.0,1.0,1.0,4.0,1.0,0,Mariners,Away
30.0,5.0,12.0,5.0,5.0,5.0,16.0,9.0,6.0,2.0,2.0,0.0,9.0,0.0,1,Padres,Home
32.0,2.0,6.0,2.0,0.0,9.0,10.0,8.0,12.0,5.0,5.0,5.0,5.0,0.0,0,D-backs,Away
34.0,5.0,7.0,4.0,4.0,13.0,14.0,9.0,13.0,7.0,7.0,4.0,6.0,5.0,0,Orioles,Home
39.0,7.0,13.0,7.0,4.0,6.0,18.0,9.0,7.0,5.0,4.0,4.0,13.0,2.0,1,Yankees,Away
33.0,3.0,8.0,3.0,2.0,7.0,14.0,9.0,16.0,9.0,9.0,6.0,10.0,2.0,0,Pirates,Home
40.0,9.0,16.0,9.0,6.0,10.0,20.0,9.0,8.0,3.0,3.0,2.0,7.0,1.0,1,Rockies,Away
50.0,5.0,11.0,5.0,3.0,13.0,15.0,13.0,10.0,6.0,6.0,5.0,9.0,3.0,0,Blue,Home
46.0,6.0,10.0,6.0,5.0,9.0,18.0,13.0,11.0,5.0,5.0,3.0,13.0,3.0,1,Red,Away
35.0,3.0,10.0,3.0,2.0,7.0,18.0,9.0,11.0,6.0,6.0,2.0,7.0,2.0,0,Tigers,Home
35.0,6.0,11.0,6.0,2.0,7.0,11.0,9.0,10.0,3.0,2.0,2.0,7.0,0.0,1,Marlins,Away
32.0,6.0,7.0,6.0,4.0,11.0,16.0,9.0,3.0,1.0,1.0,3.0,10.0,1.0,1,Mets,Home
30.0,1.0,3.0,1.0,3.0,10.0,10.0,8.0,7.0,6.0,6.0,4.0,11.0,1.0,0,Nationals,Away
33.0,8.0,10.0,8.0,3.0,9.0,14.0,9.0,5.0,1.0,1.0,3.0,6.0,1.0,1,Rays,Home
31.0,1.0,5.0,1.0,3.0,6.0,12.0,8.0,10.0,8.0,8.0,3.0,9.0,3.0,0,Dodgers,Away
34.0,10.0,12.0,10.0,5.0,11.0,14.0,9.0,8.0,3.0,3.0,4.0,5.0,1.0,1,Cardinals,Home
33.0,3.0,8.0,3.0,4.0,5.0,18.0,8.0,12.0,10.0,10.0,5.0,11.0,4.0,0,Royals,Away
30.0,8.0,8.0,8.0,4.0,7.0,10.0,9.0,13.0,4.0,4.0,3.0,10.0,1.0,1,Cubs,Home
40.0,4.0,13.0,4.0,3.0,10.0,23.0,8.0,8.0,8.0,8.0,4.0,7.0,3.0,0,Phillies,Away
32.0,4.0,12.0,4.0,2.0,4.0,19.0,9.0,10.0,9.0,9.0,2.0,12.0,4.0,0,Astros,Home
36.0,9.0,10.0,9.0,2.0,12.0,11.0,9.0,12.0,4.0,4.0,2.0,4.0,1.0,1,White,Away
31.0,2.0,6.0,2.0,2.0,9.0,6.0,9.0,7.0,9.0,3.0,4.0,10.0,3.0,0,Giants,Home
36.0,9.0,7.0,8.0,4.0,10.0,17.0,9.0,6.0,2.0,2.0,2.0,9.0,1.0,1,Braves,Away
