AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,7.0,9.0,7.0,3.0,9.0,12.0,9.0,6.0,3.0,3.0,2.0,8.0,1.0,1,Orioles,Home
32.0,3.0,6.0,3.0,2.0,8.0,11.0,8.0,9.0,7.0,6.0,3.0,9.0,2.0,0,Dodgers,Away
31.0,1.0,5.0,1.0,4.0,11.0,13.0,9.0,7.0,3.0,0.0,6.0,10.0,1.0,0,Phillies,Home
32.0,3.0,7.0,3.0,6.0,10.0,9.0,9.0,5.0,1.0,1.0,4.0,11.0,0.0,1,Braves,Away
32.0,8.0,11.0,8.0,3.0,8.0,9.0,9.0,2.0,0.0,0.0,1.0,9.0,0.0,1,Blue,Home
30.0,0.0,2.0,0.0,1.0,9.0,6.0,8.0,11.0,8.0,8.0,3.0,8.0,2.0,0,Red,Away
34.0,9.0,11.0,9.0,4.0,5.0,11.0,9.0,7.0,0.0,0.0,4.0,9.0,0.0,1,Mets,Home
33.0,0.0,7.0,0.0,4.0,9.0,24.0,8.0,11.0,9.0,9.0,4.0,5.0,5.0,0,D-backs,Away
34.0,5.0,8.0,5.0,2.0,8.0,8.0,9.0,8.0,7.0,7.0,6.0,9.0,3.0,0,Marlins,Home
33.0,7.0,8.0,7.0,6.0,9.0,15.0,9.0,8.0,5.0,5.0,2.0,8.0,2.0,1,Brewers,Away
35.0,2.0,8.0,2.0,3.0,8.0,16.0,9.0,9.0,6.0,6.0,3.0,8.0,2.0,0,Twins,Home
36.0,6.0,9.0,6.0,3.0,8.0,12.0,9.0,8.0,2.0,2.0,3.0,8.0,1.0,1,Nationals,Away
35.0,10.0,10.0,9.0,3.0,7.0,12.0,9.0,12.0,9.0,9.0,8.0,6.0,2.0,1,Rangers,Home
34.0,9.0,12.0,9.0,8.0,6.0,14.0,8.0,10.0,10.0,8.0,3.0,7.0,1.0,0,Rays,Away
34.0,3.0,7.0,3.0,6.0,10.0,16.0,9.0,10.0,4.0,4.0,3.0,4.0,2.0,0,Angels,Home
36.0,4.0,10.0,4.0,3.0,4.0,16.0,9.0,7.0,3.0,3.0,6.0,10.0,2.0,1,Indians,Away
33.0,3.0,8.0,3.0,3.0,8.0,10.0,9.0,7.0,5.0,5.0,3.0,16.0,2.0,0,Astros,Home
34.0,5.0,7.0,5.0,3.0,16.0,13.0,9.0,8.0,3.0,3.0,3.0,8.0,2.0,1,Athletics,Away
35.0,6.0,8.0,6.0,2.0,6.0,6.0,9.0,14.0,8.0,8.0,2.0,9.0,5.0,0,White,Home
41.0,8.0,14.0,8.0,2.0,9.0,18.0,9.0,8.0,6.0,6.0,2.0,6.0,2.0,1,Royals,Away
30.0,2.0,6.0,2.0,6.0,9.0,21.0,9.0,6.0,1.0,1.0,4.0,7.0,0.0,1,Rockies,Home
31.0,1.0,6.0,1.0,4.0,7.0,18.0,8.0,6.0,2.0,2.0,6.0,9.0,1.0,0,Cardinals,Away
31.0,3.0,3.0,3.0,3.0,9.0,13.0,9.0,9.0,6.0,5.0,4.0,11.0,0.0,0,Giants,Home
35.0,6.0,9.0,5.0,4.0,11.0,18.0,9.0,3.0,3.0,2.0,3.0,9.0,0.0,1,Pirates,Away
30.0,4.0,7.0,3.0,6.0,11.0,21.0,9.0,3.0,0.0,0.0,1.0,12.0,0.0,1,Padres,Home
30.0,0.0,3.0,0.0,1.0,12.0,8.0,8.0,7.0,4.0,3.0,6.0,11.0,1.0,0,Cubs,Away
25.0,5.0,4.0,5.0,3.0,11.0,7.0,9.0,5.0,3.0,3.0,4.0,12.0,1.0,1,Mariners,Home
33.0,3.0,5.0,2.0,4.0,12.0,17.0,8.0,4.0,5.0,4.0,3.0,11.0,1.0,0,Reds,Away
