AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
30.0,4.0,6.0,3.0,2.0,6.0,6.0,9.0,5.0,3.0,3.0,0.0,10.0,1.0,1,Cardinals,Home
31.0,3.0,5.0,3.0,0.0,10.0,4.0,8.0,6.0,4.0,2.0,2.0,6.0,0.0,0,Reds,Away
28.0,5.0,6.0,5.0,6.0,8.0,14.0,9.0,4.0,4.0,4.0,7.0,9.0,1.0,1,Yankees,Home
29.0,4.0,4.0,4.0,7.0,9.0,14.0,8.0,6.0,5.0,5.0,6.0,8.0,2.0,0,Athletics,Away
27.0,0.0,0.0,0.0,1.0,14.0,2.0,9.0,5.0,2.0,2.0,1.0,9.0,1.0,0,Blue,Home
32.0,2.0,5.0,2.0,1.0,9.0,11.0,9.0,0.0,0.0,0.0,1.0,14.0,0.0,1,Astros,Away
34.0,3.0,8.0,3.0,2.0,11.0,15.0,9.0,12.0,8.0,8.0,3.0,10.0,0.0,0,Tigers,Home
39.0,8.0,12.0,8.0,3.0,10.0,19.0,9.0,8.0,3.0,3.0,2.0,11.0,1.0,1,Twins,Away
35.0,8.0,14.0,8.0,4.0,5.0,14.0,9.0,6.0,2.0,2.0,4.0,10.0,0.0,1,Rays,Home
32.0,2.0,6.0,2.0,4.0,10.0,22.0,8.0,14.0,8.0,8.0,4.0,5.0,1.0,0,Indians,Away
34.0,9.0,9.0,8.0,2.0,7.0,8.0,9.0,4.0,3.0,3.0,3.0,9.0,1.0,1,Nationals,Home
30.0,3.0,4.0,3.0,3.0,9.0,6.0,8.0,9.0,9.0,8.0,2.0,7.0,4.0,0,Marlins,Away
34.0,6.0,11.0,6.0,5.0,4.0,15.0,9.0,8.0,4.0,3.0,1.0,5.0,0.0,1,Royals,Home
34.0,4.0,8.0,4.0,1.0,5.0,13.0,8.0,11.0,6.0,6.0,5.0,4.0,1.0,0,Orioles,Away
29.0,0.0,4.0,0.0,5.0,8.0,18.0,9.0,7.0,4.0,4.0,6.0,15.0,1.0,0,Cubs,Home
34.0,4.0,7.0,4.0,6.0,15.0,18.0,9.0,4.0,0.0,0.0,5.0,8.0,0.0,1,Brewers,Away
34.0,3.0,9.0,3.0,3.0,7.0,22.0,9.0,13.0,11.0,11.0,9.0,9.0,3.0,0,Rangers,Home
38.0,11.0,13.0,11.0,9.0,9.0,23.0,9.0,9.0,3.0,3.0,3.0,7.0,0.0,1,Mariners,Away
32.0,2.0,5.0,2.0,3.0,9.0,16.0,9.0,14.0,6.0,3.0,2.0,8.0,2.0,0,Rockies,Home
39.0,6.0,14.0,5.0,2.0,8.0,22.0,9.0,5.0,2.0,2.0,3.0,9.0,1.0,1,Pirates,Away
34.0,4.0,7.0,4.0,0.0,12.0,7.0,9.0,13.0,8.0,8.0,2.0,7.0,3.0,0,Giants,Home
38.0,8.0,13.0,8.0,2.0,7.0,11.0,9.0,7.0,4.0,4.0,0.0,12.0,2.0,1,Padres,Away
33.0,3.0,8.0,3.0,4.0,7.0,12.0,9.0,8.0,4.0,4.0,4.0,10.0,2.0,0,Angels,Home
33.0,4.0,8.0,4.0,4.0,10.0,9.0,9.0,8.0,3.0,3.0,4.0,7.0,1.0,1,Red,Away
38.0,3.0,8.0,3.0,2.0,10.0,8.0,11.0,9.0,4.0,4.0,0.0,10.0,4.0,0,D-backs,Home
41.0,4.0,9.0,4.0,0.0,10.0,7.0,11.0,8.0,3.0,3.0,2.0,10.0,0.0,1,Dodgers,Away
29.0,5.0,6.0,5.0,2.0,8.0,7.0,9.0,5.0,3.0,3.0,5.0,8.0,0.0,1,Braves,Home
31.0,3.0,5.0,3.0,5.0,8.0,10.0,8.0,6.0,5.0,5.0,2.0,8.0,2.0,0,White,Away
32.0,3.0,6.0,3.0,3.0,14.0,11.0,9.0,7.0,5.0,4.0,4.0,8.0,2.0,0,Cardinals,Home
34.0,5.0,7.0,5.0,4.0,8.0,19.0,9.0,6.0,3.0,3.0,3.0,14.0,1.0,1,Reds,Away
32.0,5.0,9.0,5.0,4.0,7.0,16.0,9.0,4.0,2.0,2.0,3.0,5.0,1.0,1,Phillies,Home
29.0,2.0,4.0,1.0,3.0,5.0,7.0,8.0,9.0,5.0,5.0,4.0,7.0,1.0,0,Mets,Away
