AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
38.0,13.0,16.0,13.0,4.0,5.0,17.0,9.0,6.0,0.0,0.0,2.0,8.0,0.0,1,Orioles,Home
32.0,0.0,6.0,0.0,2.0,8.0,10.0,8.0,16.0,13.0,13.0,4.0,5.0,2.0,0,Indians,Away
33.0,6.0,9.0,6.0,2.0,8.0,10.0,9.0,9.0,2.0,2.0,2.0,12.0,1.0,1,Blue,Home
35.0,2.0,9.0,2.0,2.0,12.0,16.0,8.0,9.0,6.0,6.0,2.0,8.0,4.0,0,Royals,Away
31.0,6.0,11.0,6.0,7.0,6.0,15.0,9.0,6.0,3.0,3.0,2.0,9.0,1.0,1,Reds,Home
32.0,3.0,6.0,3.0,2.0,9.0,11.0,8.0,11.0,6.0,6.0,7.0,6.0,1.0,0,Cubs,Away
34.0,1.0,6.0,1.0,3.0,11.0,17.0,9.0,7.0,3.0,3.0,3.0,6.0,1.0,0,Tigers,Home
33.0,3.0,7.0,3.0,3.0,6.0,10.0,9.0,6.0,1.0,1.0,3.0,11.0,1.0,1,Nationals,Away
36.0,2.0,9.0,2.0,0.0,8.0,16.0,9.0,9.0,6.0,6.0,2.0,11.0,1.0,0,Mets,Home
35.0,6.0,9.0,6.0,2.0,11.0,13.0,9.0,9.0,2.0,2.0,0.0,8.0,1.0,1,Braves,Away
30.0,0.0,3.0,0.0,2.0,11.0,10.0,9.0,8.0,5.0,4.0,5.0,6.0,0.0,0,Rays,Home
33.0,5.0,8.0,4.0,5.0,6.0,10.0,9.0,3.0,0.0,0.0,2.0,11.0,0.0,1,Rangers,Away
31.0,6.0,8.0,6.0,3.0,10.0,12.0,9.0,4.0,2.0,2.0,2.0,11.0,1.0,1,Marlins,Home
31.0,2.0,4.0,2.0,2.0,11.0,7.0,8.0,8.0,6.0,6.0,3.0,10.0,2.0,0,Phillies,Away
36.0,2.0,9.0,2.0,4.0,5.0,20.0,10.0,5.0,1.0,1.0,3.0,7.0,1.0,1,Astros,Home
34.0,1.0,5.0,1.0,3.0,7.0,16.0,9.1,9.0,2.0,2.0,4.0,5.0,2.0,0,Mariners,Away
35.0,6.0,9.0,6.0,0.0,5.0,14.0,9.0,9.0,4.0,4.0,4.0,7.0,2.0,1,White,Home
33.0,4.0,9.0,4.0,4.0,7.0,14.0,8.0,9.0,6.0,3.0,0.0,5.0,2.0,0,Twins,Away
30.0,2.0,6.0,1.0,3.0,12.0,10.0,9.0,9.0,3.0,3.0,4.0,6.0,1.0,0,Brewers,Home
34.0,3.0,9.0,3.0,4.0,6.0,16.0,9.0,6.0,2.0,2.0,3.0,12.0,0.0,1,Pirates,Away
40.0,13.0,17.0,11.0,3.0,8.0,20.0,9.0,9.0,9.0,5.0,7.0,5.0,2.0,1,Rockies,Home
38.0,9.0,9.0,7.0,7.0,5.0,17.0,8.0,17.0,13.0,10.0,3.0,8.0,3.0,0,Dodgers,Away
34.0,2.0,8.0,2.0,2.0,4.0,19.0,9.0,6.0,7.0,7.0,6.0,11.0,3.0,0,Angels,Home
32.0,7.0,6.0,7.0,6.0,11.0,9.0,9.0,8.0,2.0,1.0,2.0,4.0,0.0,1,Athletics,Away
27.0,3.0,7.0,3.0,2.0,3.0,8.0,9.0,9.0,1.0,1.0,2.0,8.0,0.0,1,Padres,Home
36.0,1.0,9.0,1.0,2.0,8.0,24.0,8.0,7.0,3.0,3.0,2.0,3.0,2.0,0,Cardinals,Away
34.0,6.0,12.0,5.0,3.0,2.0,18.0,9.0,11.0,3.0,3.0,2.0,6.0,0.0,1,Giants,Home
38.0,3.0,11.0,3.0,2.0,6.0,23.0,8.0,12.0,6.0,6.0,3.0,2.0,1.0,0,D-backs,Away
